content,username,replyto,permalink,time
"Last week, I spoke to a grandmother (in a cage) who the government had deemed ""ineligible"" to stay with her grandchild because she was not his mother. 

The boy was shipped off to foster care and in 6 months, can be put up for adoption in Texas. 

That’s what “ineligible” means.,https://,twitter.com/cnnbrk/status/,1022612063829585922, ,…",RepKarenBass,,https://twitter.com/RepKarenBass/status/1022655794251214848,1532655116
"I'm pretty certain that putting the girls & young children up for adoption was the plan from the beginning.   That's why they were separated from the older boys.

What's the fee for adoption times the little ones?  And ""Mexico"" pays 4 the wall w/their kids.",And_Massari,RepKarenBass,https://twitter.com/And_Massari/status/1022660090409766912,1532656140
Bethany Christian services is literally stealing children and selling them for profit.,CantLetItbe,"And_Massari,RepKarenBass",https://twitter.com/CantLetItbe/status/1022735976173424640,1532674232
"They are charging us, via the government,  $700.00 per night for the care of these kidnapped children.",ltdnorg,"CantLetItbe,And_Massari,RepKarenBass",https://twitter.com/ltdnorg/status/1022973972579840000,1532730975
"So much damage.  To the children, to their parents, to the millions & millions of dollars just tossed to cronies running the ""camps"". And most vile of all, POTUS & followers are just fine with all of it.",And_Massari,"ltdnorg,CantLetItbe,RepKarenBass",https://twitter.com/And_Massari/status/1022985389068509185,1532733697
Can I ask what your solution would be to this border issue?  I hate seeing families torn apart. Thank You for your response.,RealTommy1,"And_Massari,ltdnorg",https://twitter.com/RealTommy1/status/1023560076878065664,1532870713
"- Here's what I'd do:  Since illegal immigration has been an issue for decades and it's not going away, I propose building ""Border Centers"" instead of a wall....",And_Massari,"RealTommy1,ltdnorg",https://twitter.com/And_Massari/status/1023654523737391105,1532893231
"The jokes on trump. He separated these kids and now they get to stay. Don’t think that was the plan.  
I’m not heartless ,#,WhereAreTheChidren, but I see great irony in outcome. Maybe when trump finds out the kids get stay he will figure out how to reunite them.",bindleW,"RepKarenBass,Robbinsnest56",https://twitter.com/bindleW/status/1022724382802751488,1532671468
"I must admit, as a mom, I would probably have chosen to leave them behind in hopes of a better future for them. It reminds me of the hundreds of Jewish children sent to the US without their parents in hopes of saving them. FDR turned them away claiming the were Nazi spies!",Robbinsnest56,"bindleW,RepKarenBass",https://twitter.com/Robbinsnest56/status/1022728909643759617,1532672548
We don’t have clean hands for our action but I think overall we Americans have ment well until trump came along. His intentions are not for the good of any one except himself. There is pure evil in most of his actions.  I would sent my children to safety or bring them w/ me.,bindleW,"Robbinsnest56,RepKarenBass",https://twitter.com/bindleW/status/1022732069196255232,1532673301
"History really doesn't back up 'well-meaning'. Do you think children were removed forcibly from Native American homes, their hair cut, beaten for speaking their language for well-meaning reasons? Nope. Self-serving, not well-meaning.",vidabailey2,"bindleW,Robbinsnest56,RepKarenBass",https://twitter.com/vidabailey2/status/1022840055717666817,1532699047
What white people have done to aboriginal people around the world is nothing short of criminal. Worse it continues in many parts of the world.,bindleW,"vidabailey2,Robbinsnest56,RepKarenBass",https://twitter.com/bindleW/status/1022907715906162688,1532715178
This is absolutely true.,vidabailey2,"bindleW,Robbinsnest56,RepKarenBass",https://twitter.com/vidabailey2/status/1022971429971800066,1532730369
How can judges approve these adoptions when the children still have living parents? Isn’t some part of granting adoption contingent on parental consent or something? Seems like these adoptions could *possibly* be challenged at some point.,ruth_schleifer,"RepKarenBass,KarenWasylowski",https://twitter.com/ruth_schleifer/status/1022951852277551104,1532725701
I heard some kids are being farmed out to super Christian groups for adoption,KarenWasylowski,"ruth_schleifer,RepKarenBass",https://twitter.com/KarenWasylowski/status/1022952312732614656,1532725811
I’ve read the same thing. But at some point a Judge has to sign off on this. Most Judges are pretty self-conscious about having their rulings overturned. Just wondering how they are making the legal case that the child is eligible for adoption under the circumstances.,ruth_schleifer,"KarenWasylowski,RepKarenBass",https://twitter.com/ruth_schleifer/status/1022952780598657024,1532725923
"I also read that in some cases, parents were told to sign a paper to be reunited, but instead they were signing away their rights.",stefsull,"ruth_schleifer,KarenWasylowski,RepKarenBass",https://twitter.com/stefsull/status/1023031573946351616,1532744708
"Does anyone remember when govt was just guilty of overspending, and corrupt politicians just pocketed a little cash?  Now we’re literally POLICING OUR GOVERNMENT because they’re TRAFFICKING CHILDREN!!  And A THIRD OF THE COUNTRY IS OK WITH IT!!",lostint07245298,"RepKarenBass,mindyanns",https://twitter.com/lostint07245298/status/1022697730047664128,1532665114
I remember the outrage in Oklahoma when all 77 of our county commissioners went to prison for taking bribes. Good times.,allgood_pat,"lostint07245298,RepKarenBass,mindyanns",https://twitter.com/allgood_pat/status/1022728589240926209,1532672471
Meanwhile this happens daily to our OWN children of legal citizens. Who cries out for them?,Shanofalltrades,"RepKarenBass,feliciaday",https://twitter.com/Shanofalltrades/status/1022719903382556672,1532670400
1000's of stories about this happening to American families and not one of these people cared...in fact they probably shamed or shunned the parents.,SherylLoch,"Shanofalltrades,RepKarenBass,feliciaday",https://twitter.com/SherylLoch/status/1022738857098338305,1532674919
"Exactly my whole point!!! Who’s advocating this hard for the millions of children of legal US citizens who are ripped out of homes, placed in foster care, some molested, abused, and neglected?? Have they gone and spoken to those ‘caged/imprisoned’ parents?",Shanofalltrades,"SherylLoch,RepKarenBass,feliciaday",https://twitter.com/Shanofalltrades/status/1022766555556454400,1532681523
"Oh they will never do that...it would be to hard. It is much easier to just stand on their stage and be part of the band wagon. CPS and the courts have intimated, threatened, stole and sold kids for years with ZERO accountability.",SherylLoch,"Shanofalltrades,RepKarenBass,feliciaday",https://twitter.com/SherylLoch/status/1022769952862789633,1532682333
