username,date,retweets,favorites,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"gdtrfr","2018-07-27-23:36",0,0,"Shout out to all the people breaking bottles at the Welcome to Idaho sign. You the real MVP! # klr650 # klrsonly # everide # ridemore # windandbrokenbottles # adventure # adv # dualsport # idaho @… https://www.instagram.com/p/BlTf8QVA74t/?utm_source=ig_twitter_share&igshid=y7xvqaw67un1 …","","","# klr650 # klrsonly # everide # ridemore # windandbrokenbottles # adventure # adv # dualsport # idaho","1023049434521919489","","","https://twitter.com/gdtrfr/status/1023049434521919489",""
"GoldmanAlec","2018-07-27-15:35",0,1,"I just passed the “Welcome to Idaho” sign on the highway and I kid you not there was a man playing bagpipes right in front of it","","","","1022928456437268480","","","https://twitter.com/GoldmanAlec/status/1022928456437268480",""
"srm_up","2018-07-26-10:54",0,0,"Vendor Deadline is Aug. 3 to Sign Up for Idaho State University Welcome Back Orange and Black https://area-info.net/vendor-deadline-is-aug-3-to-sign-up-for-idaho-state-university-welcome-back-orange-and-black/ …","","","","1022495343768948736","","","https://twitter.com/srm_up/status/1022495343768948736",""
"AreaInfoNet","2018-07-26-10:54",0,0,"Vendor Deadline is Aug. 3 to Sign Up for Idaho State University Welcome Back Orange and Black https://area-info.net/vendor-deadline-is-aug-3-to-sign-up-for-idaho-state-university-welcome-back-orange-and-black/ …","","","","1022495340602302464","","","https://twitter.com/AreaInfoNet/status/1022495340602302464",""
"_angelinalydia_","2018-07-25-15:21",0,0,"My Titi was too busy looking at a video of a pig wearing a thong that she couldn't get a picture the welcome to Idaho sign and now she is cussing out the pig","","","","1022200306635923456","","","https://twitter.com/_angelinalydia_/status/1022200306635923456","https://abs.twimg.com/emoji/v2/72x72/1f602.png"
"ohdonnyboy91","2018-07-09-11:18",0,2,"I’m telling you, if he doesn’t have a selfie with the “Welcome to Idaho!” sign, captioned with “it ME!!!” then what’s the point??","","","","1016340769286782976","1016340311008841728","sunshinetommo28","https://twitter.com/ohdonnyboy91/status/1016340769286782976","https://abs.twimg.com/emoji/v2/72x72/1f602.png"
"tazyawilliams","2018-07-08-12:01",8,14,"# TwoMileFire burning near Malad, Idaho. 100 acres 0% contained Human caused On the east side of the freeway In pictures you can see the “Welcome to Malad” sign (: Roxanne Albretsen) pic.twitter.com/kCIKSuEjyk","","","# TwoMileFire","1015989281980944386","","","https://twitter.com/tazyawilliams/status/1015989281980944386","https://abs.twimg.com/emoji/v2/72x72/1f525.png"
"SilverBloodYT1","2018-07-08-01:14",0,0,"and look at that we were in Utah, but I wasn't able to get the welcome to Idaho sign I'll get it on the way back home pic.twitter.com/Yu8gedPUdl","","","","1015826460215349250","","","https://twitter.com/SilverBloodYT1/status/1015826460215349250","https://pbs.twimg.com/media/DhjwxuJU8AALYv_.jpg"
"justdawn365","2018-07-06-00:46",0,0,"6/25-left California- hit Nevada, Idaho, Utah, Wyoming and Nebraska, 7/05-add Kansas, Oklahoma, Texas, and New Mexico. Tomorrow we start the 3rd leg of touching as many welcome to signs as we can in 2 weeks. (Headed back to Cali) # RoadTrips # Moments #2018 # goals","","","# RoadTrips # Moments # goals","1015094548215861248","","","https://twitter.com/justdawn365/status/1015094548215861248",""
"liMcC11","2018-07-03-11:36",0,0,"3 but I probably shouldn’t count Idaho. It was a “drive to the welcome to Idaho sign to say we’ve been there” situation.","","","","1014170985480818688","1014001631199981568","SuperKorbel","https://twitter.com/liMcC11/status/1014170985480818688",""
"kristinhannah_","2018-07-02-17:34",0,1,"Driving through Utah has been the longest experience of my life, I never thought I'd be so happy to see a 'Welcome to Idaho' sign","","","","1013898839353446400","","","https://twitter.com/kristinhannah_/status/1013898839353446400",""
"remiwojo","2018-06-25-12:19",0,7,"Seeing people pulled over on the freeway to take a picture by the “Welcome to Idaho” sign makes me cringe so hard","","","","1011282857824681985","","","https://twitter.com/remiwojo/status/1011282857824681985","https://abs.twimg.com/emoji/v2/72x72/1f602.png"
"majestic_gabe","2018-06-16-13:39",0,1,"There are a bunch of tourists taking a picture of the welcome to idaho sign. Like wtf guys there aint shit to see why you so excited?","","","","1008041434815971333","","","https://twitter.com/majestic_gabe/status/1008041434815971333",""
"idahopower","2018-06-08-17:19",0,6,"Richland, Oregon has a new welcome sign! Idaho Power made a $1,000 donation to help build and install the sign, which was approved by Angie Tucker and the rest of Richland's city council as part of an effort to stimulate population and economic growth. # IdahoPowerCarespic.twitter.com/MV7GOyoXOW","","","# IdahoPowerCarespic","1005197534447403013","","","https://twitter.com/idahopower/status/1005197534447403013","https://pbs.twimg.com/media/DfMt1E8V4AAu8qZ.jpg"
"petesaltas","2018-05-29-23:40",0,9,"I passed by a city on the Idaho/Wyoming border called Freedom. There was a 'Welcome To Freedom' sign and everything. Alas, I should have taken a pic of the sign. But, I did roll down my window to find out what Freedom smelled like. FYI. Wet cow turd. Exactly like I thought.","","","","1001669713749983232","","","https://twitter.com/petesaltas/status/1001669713749983232",""
"JCaporoso","2018-05-27-14:17",1,20,"Driving to Park City from Jackson and have encountered the world’s largest elkhorn arch, the most remote bathroom I have used, part of the Oregon Trail and probably my only chance to get a picture in front of the welcome to Idaho sign pic.twitter.com/jmGjN5vpt8","","","","1000803281508024321","","","https://twitter.com/JCaporoso/status/1000803281508024321","https://pbs.twimg.com/media/DeORROpV4AUjV_g.jpg"
"SamAdamsTV","2018-05-25-10:11",1,18,"Today, SWX embarks upon a week of live baseball broadcasts of the NAIA World Series in Lewiston, Idaho. Support and excitement is at a fever pitch, with welcome signs everywhere you look around town. I can't wait to call this morning's opener at 8:30 on SWX. pic.twitter.com/WXjSFe2hcD","","","","1000016591097024512","","","https://twitter.com/SamAdamsTV/status/1000016591097024512","https://pbs.twimg.com/media/DeDFxxAU0AA3cxm.jpg"
"Colby_Blaine","2018-05-21-20:32",10,28,"TWO WEEKS left before we will tip off our 2018 summer basketball camps here at the College of Idaho! Spots are filling up quickly, SIGN UP TODAY! Boy's & Girl's entering grades 3-12 are welcome to attend! Follow link below for registration information! http://www.yoteathletics.com/sports/2016/10/14/camps.aspx …pic.twitter.com/K277WsPiXU","","","","998723117278154753","","","https://twitter.com/Colby_Blaine/status/998723117278154753","https://pbs.twimg.com/media/Ddws0E5VwAAe6pV.jpg"
"zazzlepop95","2018-05-17-17:24",0,4,"Just passed a 'Welcome to Hell' sign. Oh wait-I think they spelled Idaho wrong.","","","","997226388422774785","","","https://twitter.com/zazzlepop95/status/997226388422774785",""
"JaydGing","2018-05-10-18:13",0,0,"Does anyone else take their seatbelt off as soon as they see the welcome to Idaho sign when driving from Clarkston?","","","","994702107340029953","","","https://twitter.com/JaydGing/status/994702107340029953",""
"McRippedEyes","2018-05-07-21:13",0,5,"Roadsign: T-Bones, Sandwiches and more! Me: Oooo, what’s the more?!? Sign: It’s guns Me: oh Sign: welcome back to Idaho","","","","993660115524833280","","","https://twitter.com/McRippedEyes/status/993660115524833280",""
"CoffeeWithUs3","2018-05-06-16:15",1,2,"After the welcome to Idaho sign, we were almost immediately greeted with this year. It’s good to be home. # idahome # idaho # idahogram # ig_idaho # idahodaily # idahoexplored # ig_inlandnw # idahoinsta # idahography # visitidaho # northwestisbest # onlyinidaho # ida… https://ift.tt/2KDbHcm pic.twitter.com/IBVa6iFqM9","","","# idahome # idaho # idahogram # ig_idaho # idahodaily # idahoexplored # ig_inlandnw # idahoinsta # idahography # visitidaho # northwestisbest # onlyinidaho # ida","993222780828241920","","","https://twitter.com/CoffeeWithUs3/status/993222780828241920","https://pbs.twimg.com/media/Dcii2tuXcAUmFFp.jpg"
"reflectivity","2018-05-02-16:23",0,1,"theres a path opened up to them. the way too early rankings are like seeing the welcome to idaho sign on the way home at this point. we’re hours out, but its cool…","","","","991775317407617024","991770200365125632","JeremyKawika Burns2211","https://twitter.com/reflectivity/status/991775317407617024",""
"AvaMazzoni","2018-04-26-17:00",2,12,"It doesn’t matter where I’m coming from or what part of the state I’m entering, every time I see the ‘Welcome to Idaho’ sign I automatically feel at home","","","","989610064225779712","","","https://twitter.com/AvaMazzoni/status/989610064225779712",""
"Eppy1815","2018-04-20-19:01",0,1,"In contrast to the ostentatious “Welcome to Idaho” sign going the other way, Montana indicates the... https://tmblr.co/ZUbqCd2XF_BUE","","","","987466193153019906","","","https://twitter.com/Eppy1815/status/987466193153019906","https://abs.twimg.com/emoji/v2/72x72/1f4f7.png"
"TobiMack","2018-04-14-15:42",0,3,"Driving from Idaho Falls to Boise I made a joke that we should just drive to Salt Lake. About an hour later we pass a “Welcome to Utah” sign................ We missed our exit # whoops","","","# whoops","985241813895135232","","","https://twitter.com/TobiMack/status/985241813895135232",""
"JanesAmerica","2018-04-04-23:25",0,0,"Idaho uses papyrus for their welcome to Idaho signs","","","","981734455629893632","981732291822186496","mybrainissmart","https://twitter.com/JanesAmerica/status/981734455629893632",""
"Hbybee34","2018-03-08-23:22",1,21,"There is just something about that Welcome to Idaho sign that words can’t describe","","","","971964405998018560","","","https://twitter.com/Hbybee34/status/971964405998018560",""
"logansmittyy","2018-03-07-18:34",0,4,"i posted a video passing the “welcome to idaho” sign on snap and said “gross” and all i got all morning were snaps that say “welcome back to hell”","","","","971529510435700736","","","https://twitter.com/logansmittyy/status/971529510435700736",""
"ErinRose2015","2018-03-05-14:00",0,6,"When the “Welcome to Idaho” sign finally appeared pic.twitter.com/03BWzwChuM","","","","970735727574007808","970587688247222272","","https://twitter.com/ErinRose2015/status/970735727574007808","https://abs.twimg.com/emoji/v2/72x72/1f629.png"
"TrahantReports","2018-03-04-15:59",1,10,"All I see: A sign that reads Welcome to Idaho. Paulette Jordan, Governor. # nativevote18… https://www.instagram.com/p/Bf6mH4AF3UG/","","","# nativevote18","970403412864110598","","","https://twitter.com/TrahantReports/status/970403412864110598",""
"UPArgos","2018-02-02-13:28",6,26,". @ UPArgosWBball signs Lewiston, Idaho product @ cameron_cady for the 2018-19 season! Congrats Cameron, welcome to the Argo family! # GoArgos # ProudtobeanArgohttp://upargos.com/news/2018/2/2/womens-basketball-lady-argo-basketball-signs-lewiston-idaho-forward-cameron-cady.aspx …","","@ UPArgosWBball @ cameron_cady","# GoArgos # ProudtobeanArgohttp","959493845611245573","","","https://twitter.com/UPArgos/status/959493845611245573",""
"wrencoarms","2018-01-22-17:38",0,0,"- A little bit of Idaho right here in the desert! - Smoke wafting up on the range is a welcome sign to the eyes... https://fb.me/1OWq9Ohaf","","","","955570450066788353","","","https://twitter.com/wrencoarms/status/955570450066788353",""
"EndTheSocialism","2018-01-18-20:06",0,0,"The sign at the State Line says Welcome to Indiana. Most people don't even what state Purwho is in. Iowa? Idaho? Who knows? Who cares? The IndyStar even ignores Purwho!","","","","954158117184565248","953488363373416448","Brad7658 DaveFurst","https://twitter.com/EndTheSocialism/status/954158117184565248",""
"Colby_Blaine","2017-12-18-18:31",12,15,"College of Idaho Winter Basketball Camp is just around the corner! Sign up by tomorrow to save $10! Boy's & Girl's in grades k-8 are welcome to attend! Spots are filling up fast! # GoYotes http://www.yoteathletics.com/documents/2017/11/16//Winter_Camp_Brochure.pdf?id=667 …","","","# GoYotes","942900086173863936","","","https://twitter.com/Colby_Blaine/status/942900086173863936",""
"ARosenlund","2017-12-18-01:47",0,1,"I keep telling the board of tourism to put 'Idaho Sucks' on the welcome signs coming into the state, but for whatever reason they refuse.","","","","942647474061053952","942636501103386625","RiderChop","https://twitter.com/ARosenlund/status/942647474061053952",""
"kierstaff55","2017-11-05-15:09",0,0,"The man may be in Idaho and wouldn't know the difference “Trump greeted with 'Welcome to Kenya' signs in Hawaii” https://twitter.com/i/moments/926871177435451397 …","","","","927266696620072962","","","https://twitter.com/kierstaff55/status/927266696620072962","https://abs.twimg.com/emoji/v2/72x72/26a1.png"
"emowyweber","2017-10-18-17:26",0,15,"There needs to be a sign that says 'welcome to Meridian, Idaho. Where you'll find an LDS church on every block'","","","","920763039023972352","","","https://twitter.com/emowyweber/status/920763039023972352",""
"Payjii","2017-09-22-22:34",0,1,"Finally just passed that unfortunately ugly 'Welcome to Idaho' sign.","","","","911418508105326592","","","https://twitter.com/Payjii/status/911418508105326592",""
"erikamcneal","2017-08-15-23:03",0,4,"Had some trouble getting a pic of me and the littles with the Welcome To Idaho sign # SelfieTroublespic.twitter.com/vY1QzpfVhW","","","# SelfieTroublespic","897655003564978177","","","https://twitter.com/erikamcneal/status/897655003564978177","https://pbs.twimg.com/media/DHUcdjSV0AAf8z6.jpg"
"iamjanicebox","2017-08-13-21:54",0,1,"“take a picture of the welcome to idaho sign” - @ TawshaBox me:pic.twitter.com/Ze3FrHl2uq","","@ TawshaBox","","896912840824504320","","","https://twitter.com/iamjanicebox/status/896912840824504320","https://pbs.twimg.com/media/DHJ5dxdU0AE6YNB.jpg"
"CoyoteButterfly","2017-08-13-18:34",0,0,"Finally made it to Idaho. Took a little nap. # feelinrefreshed @Idaho Welcome Sign https://www.instagram.com/p/BXwDwsmFvKt/","","","# feelinrefreshed","896862629897134080","","","https://twitter.com/CoyoteButterfly/status/896862629897134080",""
"spn_bot","2017-08-11-12:33",0,1,"DEAN walks up to a camping hotel and he passes a wooden sign that reads “Welcome to Idaho.”","","","","896046884090990593","","","https://twitter.com/spn_bot/status/896046884090990593",""
