username,date,retweets,favorites,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"THECOUNTnews","2018-07-09-22:22",1,0,"Does In-N-Out Really Print Hail Satan On Their Cups? http://thecount.com/2015/10/31/in-n-out-hail-satan-cups-hoax/ … via @ THECOUNTnews","","@ THECOUNTnews","","1016507862724431872","","","https://twitter.com/THECOUNTnews/status/1016507862724431872",""
"hardlyhardly","2018-06-11-16:14",0,2,"I used to care, but then realized I eat In-N-Out burger with reckless abandon, despite the fact that they print Bible verses on their cups, wrappers etc., and there's no way I'm giving that shit up! Hail Satan and everything, but gimme my sandwich.","","","","1006268344608030720","1006240387424555009","ATabarrok","https://twitter.com/hardlyhardly/status/1006268344608030720",""
"snopes","2018-04-28-22:03",4,15,"Fact Check: Do In-N-Out cups contain ‘Hail Satan’ messages? Full Report: https://trib.al/zmH7u1P # InNOutpic.twitter.com/HMmkV15NWx","","","# InNOutpic","990411281273368576","","","https://twitter.com/snopes/status/990411281273368576",""
"Maxwellzwart","2018-04-26-15:39",0,1,"You mean hail Satan on in n out cups? I seent it! https://twitter.com/AnatLeon/status/989526251282067456 …","","","","989589696396365825","","","https://twitter.com/Maxwellzwart/status/989589696396365825",""
"snopes","2018-04-25-20:36",5,6,"Fact Check: Do In-N-Out cups contain ‘Hail Satan’ messages? Full Report: https://trib.al/J32jqOz # InNOutpic.twitter.com/WbRtE5efcv","","","# InNOutpic","989302136168165378","","","https://twitter.com/snopes/status/989302136168165378",""
"Leslie1948","2018-04-25-19:59",0,0,"FACT CHECK: Do In-N-Out Cups Contain 'Hail Satan' Messages? https://www.snopes.com/fact-check/hail-satan-in-n-out-cup/#.WuEWbyPqlZw.twitter …","","","","989292924788588545","","","https://twitter.com/Leslie1948/status/989292924788588545",""
"beadoz","2018-04-24-22:29",0,0,"FACT CHECK: Do In-N-Out Cups Contain 'Hail Satan' Messages? https://www.snopes.com/fact-check/hail-satan-in-n-out-cup/#.Wt_n8tAJLTI.twitter …","","","","988968121775030273","","","https://twitter.com/beadoz/status/988968121775030273",""
"zman1033","2018-04-24-07:01",0,0,"Saw this old one on a friends feed on Facebook. I was hoping it was true. I'd love a cup that said that. I'm sadly disappointed. FACT CHECK: Do In-N-Out Cups Contain 'Hail Satan' Messages? https://www.snopes.com/fact-check/hail-satan-in-n-out-cup/#.Wt8OFyzAvS4.twitter …","","","","988734590641754113","","","https://twitter.com/zman1033/status/988734590641754113",""
"fknwsmonitor","2018-04-24-01:53",0,0,"FACT CHECK: Do In-N-Out Cups Contain 'Hail Satan' Messages? https://www.snopes.com/fact-check/hail-satan-in-n-out-cup/#.Wt7GTrRwbK0.twitter …","","","","988657141887258624","","","https://twitter.com/fknwsmonitor/status/988657141887258624",""
"snopes","2018-04-24-00:17",5,9,"Fact Check: Do In-N-Out cups contain ‘Hail Satan’ messages? Full Report: https://trib.al/M2GkGWb # InNOutpic.twitter.com/NU8ke2EYYL","","","# InNOutpic","988633119594090497","","","https://twitter.com/snopes/status/988633119594090497",""
"SoniaTCU","2018-04-23-23:03",0,0,"Saw a fb friend share a fake pic of an In N Out cup w “Hail Satan” written under the cup. I commented telling her it’s a lie, the cups, burger wrappers, and fry trays actually all have Bible verses on them. She said she doesn’t care and will post what she wants. WTF?! pic.twitter.com/Oxr3hSqbsb","","","","988614275601223680","","","https://twitter.com/SoniaTCU/status/988614275601223680","https://pbs.twimg.com/profile_images/1011378982128844800/Wqi9T2tS_normal.jpg"
"derrallf46","2018-04-23-22:35",0,0,"FACT CHECK: Do In-N-Out Cups Contain 'Hail Satan' Messages? https://www.snopes.com/fact-check/hail-satan-in-n-out-cup/#.Wt6X4JQsPd8.twitter …","","","","988607271742660608","","","https://twitter.com/derrallf46/status/988607271742660608",""
"snopes","2018-04-23-14:22",5,9,"Fact Check: Do In-N-Out cups contain ‘Hail Satan’ messages? Full Report: https://trib.al/SgKcqzM # InNOutpic.twitter.com/t8oKwSmBKl","","","# InNOutpic","988483179123302403","","","https://twitter.com/snopes/status/988483179123302403",""
"TheGreenRoom5","2018-04-22-20:23",0,0,"FACT CHECK: Do In-N-Out Cups Contain 'Hail Satan' Messages? https://www.snopes.com/fact-check/hail-satan-in-n-out-cup/#.Wt0nZo8g3bA.twitter …","","","","988211618038341633","","","https://twitter.com/TheGreenRoom5/status/988211618038341633",""
