username,date,retweets,favorites,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"loni_timone","2018-08-01-23:33",0,2,"Also, in case anyone is interested, Hulu also the sequel to Two Headed Shark Attack..and Three Headed Shark Attack.. FIVE HEADED SHARK ATTACK. And it’s as bad as it sounds..","","","","1024860615318351872","","","https://twitter.com/loni_timone/status/1024860615318351872",""
"umusenyangabo","2018-08-01-18:55",0,1,"two-headed shark attack","","","","1024790737781706752","1024790229415337984","sabinemunro","https://twitter.com/umusenyangabo/status/1024790737781706752",""
"iphonexmaniacs","2018-08-01-15:03",0,1,"This Two-Headed Shark Is Terrifying and Scientists Are Finding Them Everywhere http://twentytwowords.com/this-two-headed-shark-is-terrifying-and-scientists-are-finding-them-everywhere/?utm_source=influencer2&utm_medium=cpc&utm_campaign=article-or-quiz-name&utm_content=8478&umtscde=1ap4p&umtctd=bGxsbmRpNnhocGRucHg2 …","","","","1024732287030767616","","","https://twitter.com/iphonexmaniacs/status/1024732287030767616",""
"TheDIYHacks","2018-07-31-16:30",4,9,"This Two-Headed Shark Is Terrifying and Scientists Are Finding Them Everywhere http://twentytwowords.com/this-two-headed-shark-is-terrifying-and-scientists-are-finding-them-everywhere/?utm_source=influencer2&utm_medium=cpc&utm_campaign=article-or-quiz-name&utm_content=294&umtscde=1imb8&umtctd=bGxsbmRpNnhocGRucHg2 …","","","","1024391750691958785","","","https://twitter.com/TheDIYHacks/status/1024391750691958785",""
"fanfare100","2018-07-31-11:35",0,0,"Two-Headed Sharks Mysteriously Appearing http://www.powr.com/video/twoheaded-sharks-are-mysteriously-appearing-in-our-oceans-3525735 …","","","","1024317705099329538","495947686928220160","fanfare100 Sking04Suzz","https://twitter.com/fanfare100/status/1024317705099329538","https://abs.twimg.com/emoji/v2/72x72/1f988.png"
"Secret____t","2018-07-31-09:24",0,0,"'That or its a mutation in the rough toothed dolphin from offshore drilling pollution in the oceanic food chain,' said the two-headed shark pup in his last breath.","","","","1024284680676233218","1024179772279193600","APWestRegion AP","https://twitter.com/Secret____t/status/1024284680676233218",""
"SoxOnTheBrain","2018-07-30-20:26",0,3,"@ LeeHarvey13 @ SteveWhoVain @ rhuvane @ 4eyesJohnny @ Para_Mystery ::: My conversation at the beach, today ::: 'OMG, look out there: I think it's a two-headed shark!' 'Listen, I've just seen Bigfoot's dick, OK? NOTHING's gonna top that today.'","","@ LeeHarvey13 @ SteveWhoVain @ rhuvane @ 4eyesJohnny @ Para_Mystery","","1024088810324418562","","","https://twitter.com/SoxOnTheBrain/status/1024088810324418562",""
"RhinohouseSurf","2018-07-30-19:56",3,6,"It’s a two headed shark attack! @ HelpingRhinos @ EveOfNite @ McKevlins @ SurfriderDC @ RocketFrogBeer @ baconbros @ RhinosIRF @ PotomacRiver @ kevinbacon @ lostrhinoRtreat @ markwahlberg @ flipsurfshop @ riverkeeper @ WildOceanSurf # surf # brew # rhino # SharkWeekpic.twitter.com/M6SViVwU8X","","@ HelpingRhinos @ EveOfNite @ McKevlins @ SurfriderDC @ RocketFrogBeer @ baconbros @ RhinosIRF @ PotomacRiver @ kevinbacon @ lostrhinoRtreat @ markwahlberg @ flipsurfshop @ riverkeeper @ WildOceanSurf","# surf # brew # rhino # SharkWeekpic","1024081348523446272","","","https://twitter.com/RhinohouseSurf/status/1024081348523446272","https://pbs.twimg.com/media/DjZEjigXsAAdfn-.jpg"
"hedley33_emma","2018-07-30-07:30",0,1,"Tongue and cheek ones: Sharknado franchise, ghost shark 1 and 2, Sharktopus, two headed shark attack, mega shark vs Giant Octopus, Attack of the Jurassic Shark. The shallows is supposed to be serious, its worth a watch if you like the shark movies. . Hope this helps.","","","","1023893515074449408","1023891963463036928","imgarethtucker","https://twitter.com/hedley33_emma/status/1023893515074449408","https://abs.twimg.com/emoji/v2/72x72/1f988.png"
"animalfactoids_","2018-07-30-05:05",0,0,"a two headed shark fetus has been found before. most likely wouldnt have lived out of the womb, though.","","","","1023857107269910536","","","https://twitter.com/animalfactoids_/status/1023857107269910536",""
