username,date,retweets,favorites,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"mcgrawfeathers","2018-02-04-18:56",0,1,"Sometimes I hit a wall with cartoonish villains and male power fantasies. I am 67% through Fire and Fury and taking a break from Trump to read some Batman. # literarytweets","","","# literarytweets","960301154352680960","","","https://twitter.com/mcgrawfeathers/status/960301154352680960",""
"njtxgal","2018-01-24-21:24",1,0,"This is like real life spy novel starring the trump family as villains/buffoons. Should be a best seller along with Fire And Fury. https://www.scribd.com/document/369470987/Fusion-GPS-Transcript …","","","","956352001377480704","","","https://twitter.com/njtxgal/status/956352001377480704",""
"xoxoCorinne","2018-01-24-07:27",0,0,"Fire and Fury is that Trump Book Vicious is novel about two self-made villains trying to kill each other When Dimple Met Rishi - a love story about two people who were in an arranged marriage but found each other before the arrangment A Darker Shade of Magic - I still dont know","","","","956141524928159745","956138301672579072","ShanelleLittle","https://twitter.com/xoxoCorinne/status/956141524928159745",""
"joelaberger","2018-01-13-09:52",1,5,"Reading Fire and Fury ... Trump thinks that John Dean was the villain of Watergate for betraying Nixon. Um what? Can we impeach him just for that?","","","","952191602881052673","","","https://twitter.com/joelaberger/status/952191602881052673","https://pbs.twimg.com/profile_images/1818255902/401002_10100215793674869_32800612_44156443_1078677408_n_normal.jpg"
"TheVoiceOfSex","2018-01-09-03:05",0,2,"You'll have to give me an example, because I can't quite see the parity. This week, Trump sent his staff out to buy all the copies of Fire and Fury from local bookstores. That's literally something a cartoon villain would do.","","","","950639647138418688","950577676766478336","Weeaboo91 Hbomberguy barneyfarmer","https://twitter.com/TheVoiceOfSex/status/950639647138418688",""
"ripter001","2018-01-08-19:20",0,1,"Been reading Fire and Fury and it makes Trump a more sympathetic character. Less of an evil super villain out to destroy the world, and more of a salesman who suddenly has to make good on his pitch.","","","","950522596700839936","","","https://twitter.com/ripter001/status/950522596700839936",""
"ifeanyi2toes","2017-08-29-09:05",0,1,"The mad man of North Korea is putting the world on edge yet Trump is the villain because of the 'fire and fury' statement?","","","","902517507201826816","902516196309966848","nytimes","https://twitter.com/ifeanyi2toes/status/902517507201826816",""
"Betsy_Manning","2017-08-21-12:20",0,0,"FACT CHECK: Did President Trump Steal His 'Fire and Fury' Line from a Comic Book Villain? http://www.snopes.com/fire-and-fury-comic-book-villain/ …","","","","899667593505763329","","","https://twitter.com/Betsy_Manning/status/899667593505763329",""
"QDOTCOM_100","2017-08-17-15:03",0,0,"TRUMP IS A GODDAMN SUPER-VILLAIN..WTF IS BATMAN WHEN YOU NEED HIM..TALKING ABOUT REIGNING FIRE AND FURY..BUILDING... http://fb.me/9g9y1OyqU","","","","898259100823191552","","","https://twitter.com/QDOTCOM_100/status/898259100823191552",""
"keiththibo","2017-08-15-09:17",0,0,"FACT CHECK: Did President Trump Steal His 'Fire and Fury' Line from a Comic Book Villain? http://fb.me/1nMAmMvy2","","","","897447092297363456","","","https://twitter.com/keiththibo/status/897447092297363456",""
"AdwinCaban","2017-08-14-19:17",0,0,"Donald Trump Stealing His ‘Fire and Fury’ Line From Captain America Villain Red Skull Is False - Business https://apple.news/AGLmNufLONpWEtzOydN2RYQ …","","","","897235777733750784","","","https://twitter.com/AdwinCaban/status/897235777733750784",""
"sandraschubert","2017-08-14-11:23",1,1,"'Did President Donald Trump Steal His &#8216;Fire and Fury&#8217; Line from a Comic Book Villain?' http://www.snopes.com/fire-and-fury-comic-book-villain/ …","","","","897116449172590593","","","https://twitter.com/sandraschubert/status/897116449172590593",""
"darren_lock","2017-08-13-07:47",0,0,"Did President Donald Trump Steal His &#8216;Fire and Fury&#8217; Line from a Comic Book Villain? http://www.snopes.com/fire-and-fury-comic-book-villain/ …","","","","896699759330766849","","","https://twitter.com/darren_lock/status/896699759330766849",""
"theasianoracle","2017-08-13-06:46",0,0,"FACT CHECK: Did President Trump Steal His 'Fire and Fury' Line from a Comic Book Villain? The ALT-LEFT 'sees' another plagiarism suit?","","","","896684341715058690","","","https://twitter.com/theasianoracle/status/896684341715058690",""
"CaptainJimDandy","2017-08-13-04:21",0,0,"FACT CHECK: Did President Trump Steal His 'Fire and Fury' Line from a Comic Book Villain? RT http://www.snopes.com/fire-and-fury-comic-book-villain/ …pic.twitter.com/ihtFidJn4g","","","","896647815597883392","","","https://twitter.com/CaptainJimDandy/status/896647815597883392","https://pbs.twimg.com/media/DHGIb3mXsAA300K.jpg"
"GetIYAM","2017-08-12-23:23",0,0,"Donald Trump Stealing His ‘Fire and Fury’ Line From Captain America Villain Red Skull Is False https://buff.ly/2w17iuY","","","","896572772650037248","","","https://twitter.com/GetIYAM/status/896572772650037248",""
"CaptainJimDandy","2017-08-12-17:48",0,1,"FACT CHECK: Did President Trump Steal His 'Fire and Fury' Line from a Comic Book Villain? http://www.snopes.com/fire-and-fury-comic-book-villain/ …pic.twitter.com/IiIZ9U1WHD","","","","896488551545810944","","","https://twitter.com/CaptainJimDandy/status/896488551545810944","https://pbs.twimg.com/media/DHD3lgnXYAAI-aG.jpg"
"DianeHasili","2017-08-12-16:38",0,1,"Donald Trump Stealing His ‘Fire and Fury’ Line From Captain America Villain Red Skull Is False http://dlvr.it/PdfBbl pic.twitter.com/cLT4DAayrY","","","","896470902157656064","","","https://twitter.com/DianeHasili/status/896470902157656064","https://pbs.twimg.com/media/DHDniEWVoAAEkwv.jpg"
