username,date,retweets,favorites,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"wellandmedical","2018-05-19-06:35",5,6,"It's not all about Prince Harry and Megan Markle today! It's also # worldibdday! Famous landmarks around the world will be lit in purple in order to raise awareness about the daily challenges of living with IBD. Let's hope the Royal Wedding has a purple theme too! # unitedwestandpic.twitter.com/YGScCgHulY","","","# worldibdday # unitedwestandpic","997787721002311680","","","https://twitter.com/wellandmedical/status/997787721002311680","https://pbs.twimg.com/media/DdjapKyVwAAmYQN.jpg"
"MinneapolisM","2018-04-22-05:44",0,0,"2 Years After Prince's Death, Fans Celebrate His Life - CBS Minnesota / WCCO: CBS Minnesota / WCCO 2 Years After Prince's Death, Fans Celebrate His Life CBS Minnesota / WCCO Friday night, landmarks around Minneapolis lit up in purple to remember the… http://dlvr.it/QQMnQG pic.twitter.com/2nwPFRHgua","","","","987990638569246721","","","https://twitter.com/MinneapolisM/status/987990638569246721","https://pbs.twimg.com/media/DbYMP3NUQAA4fal.jpg"
"SteveBennett7","2018-04-19-05:14",33,91,"BREAKING NEWS : Minneapolis landmarks to turn purple this weekend to celebrate the life and legacy of Prince. pic.twitter.com/ggx3gQIIcl","","","","986895927817326593","","","https://twitter.com/SteveBennett7/status/986895927817326593","https://pbs.twimg.com/media/DbIolQAVAAA70QY.jpg"
"Jrs_eden","2018-04-18-17:27",0,0,"RT @ CaseyRain: BREAKING NEWS : Minneapolis landmarks to turn purple this weekend to celebrate the life and legacy of Prince # PrinceCe...","","@ CaseyRain","# PrinceCe","986717871198830598","","","https://twitter.com/Jrs_eden/status/986717871198830598",""
"CaseyRain","2018-04-18-17:18",81,231,"BREAKING NEWS : Minneapolis landmarks to turn purple this weekend to celebrate the life and legacy of Prince # PrinceCelebration2018 # Prince @ PaisleyPark @ PRNFamilypic.twitter.com/BQTxGuoDIK","","@ PaisleyPark @ PRNFamilypic","# PrinceCelebration2018 # Prince","986715580370702336","","","https://twitter.com/CaseyRain/status/986715580370702336","https://abs.twimg.com/emoji/v2/72x72/1f49c.png"
"TheCurrent","2018-02-03-15:00",8,34,"When he wasn't getting along with his parents, a teenage Prince moved into the basement of this North Minneapolis house, where he was cared for by the family of his friend @ andrecymone. It's one of many purple landmarks in Minneapolis: http://bddy.me/2nzd3uV pic.twitter.com/YBBuDNLgkl","","@ andrecymone","","959879199493361664","","","https://twitter.com/TheCurrent/status/959879199493361664","https://pbs.twimg.com/media/DVItCcYXkAEZrLH.jpg"
"CzernekAndrew16","2017-07-30-16:17",1,0,"Landmarks Went Purple In Honor Of Prince? Chicago River Green pic.twitter.com/WGSkgfVBdE","","","","891754559537860611","","","https://twitter.com/CzernekAndrew16/status/891754559537860611","https://pbs.twimg.com/media/DGAl-3BXoAApAvL.jpg"
"LaceyCrisp","2017-04-23-11:30",0,2,"Twin Cities landmarks turn purple for Prince http://fb.me/8yeeL89Hf","","","","856168296760184833","","","https://twitter.com/LaceyCrisp/status/856168296760184833",""
"phazzysmith","2017-04-23-05:11",0,0,"News: Pince PAINTING THE TOWN PURPLE Several landmarks in Minneapolis will be lit up in Prince purple, including… https://plus.google.com/105807546123610541548/posts/5tbZ1UT5UbH …","","","","856073035580710912","","","https://twitter.com/phazzysmith/status/856073035580710912",""
"phazzysmith","2017-04-23-03:22",0,0,"News: Pince PAINTING THE TOWN PURPLE Several landmarks in Minneapolis will be lit up in Prince purple, including... http://fb.me/TTjmqhEv","","","","856045586944069632","","","https://twitter.com/phazzysmith/status/856045586944069632",""
