username,date,retweets,favorites,comments,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"Phoffjr","2017-11-06-09:38",0,0,0,"Muslim Americans again brace for backlash after New York attack https://www.nbcnews.com/storyline/nyc-terrorist-attack/muslim-americans-again-brace-backlash-after-new-york-attack-n816291 … via @ nbcnews","","@ nbcnews","","927545720214781953","","","https://twitter.com/Phoffjr/status/927545720214781953",""
"BIGDD2","2017-11-04-10:32",0,0,0,"Muslim Americans again brace for backlash after New York attack https://www.nbcnews.com/storyline/nyc-terrorist-attack/muslim-americans-again-brace-backlash-after-new-york-attack-n816291 … via @ nbcnews","","@ nbcnews","","926819547541331969","","","https://twitter.com/BIGDD2/status/926819547541331969",""
"NBCAsianAmerica","2017-11-03-14:36",3,2,0,"Muslim Americans say they are bracing for backlash after Tuesday's attack in New York City. http://nbcnews.to/2zbjFEi","","","","926518348787191809","","","https://twitter.com/NBCAsianAmerica/status/926518348787191809",""
"Tuner38","2017-11-03-13:39",0,0,0,"NBC News: Muslim Americans Again Brace for Backlash After New York Attack https://www.jihadwatch.org/2017/11/nbc-news-muslim-americans-again-brace-for-backlash-after-new-york-attack …","","","","926504020914647040","","","https://twitter.com/Tuner38/status/926504020914647040",""
"DreamDetective1","2017-11-03-05:17",0,0,0,"News:Muslim Americans Brace 4 Backlash After New York Attack. Muslim will continue to get this while they kill us https://www.jihadwatch.org/2017/11/nbc-news-muslim-americans-again-brace-for-backlash-after-new-york-attack …","","","","926377745155805184","","","https://twitter.com/DreamDetective1/status/926377745155805184",""
"norskemail","2017-11-02-22:01",0,0,0,"Muslim Americans again brace for backlash after New York attack https://www.nbcnews.com/storyline/nyc-terrorist-attack/muslim-americans-again-brace-backlash-after-new-york-attack-n816291 … via @ nbcnews. Your story is SICK","","@ nbcnews","","926268057068163078","","","https://twitter.com/norskemail/status/926268057068163078",""
"jamesshiflet","2017-11-02-16:06",0,0,0,"“Muslim Americans Again Brace for Backlash After New York Attack.” —NBC News","","","","926178819081371648","","","https://twitter.com/jamesshiflet/status/926178819081371648",""
"kelichko","2017-11-02-13:46",0,0,0,"Why not condemn the attack? NBC News: Muslim Americans Again Brace for Backlash After New York Attack https://www.jihadwatch.org/2017/11/nbc-news-muslim-americans-again-brace-for-backlash-after-new-york-attack …","","","","926143415074648065","","","https://twitter.com/kelichko/status/926143415074648065",""
"GraySgg674","2017-11-02-13:35",0,0,0,"NBC News: Muslim Americans Again Brace for Backlash After New York Attack https://www.jihadwatch.org/2017/11/nbc-news-muslim-americans-again-brace-for-backlash-after-new-york-attack …","","","","926140688554532864","","","https://twitter.com/GraySgg674/status/926140688554532864",""
"PamelaJaneVP","2017-11-02-13:20",0,0,0,"NBC News: Muslim Americans Again Brace for Backlash After New York Attack https://www.jihadwatch.org/2017/11/nbc-news-muslim-americans-again-brace-for-backlash-after-new-york-attack …","","","","926136972481056768","","","https://twitter.com/PamelaJaneVP/status/926136972481056768",""
"Nightmouse_BCF","2017-11-02-12:02",0,0,0,"ICYMI: Muslim Americans Again Brace for Backlash After New York Attack http://dlvr.it/Pytd2z","","","","926117377317597185","","","https://twitter.com/Nightmouse_BCF/status/926117377317597185",""
"AdamsFlaFan","2017-11-02-11:45",0,2,1,"Muslim Americans again brace for backlash after New York attack https://www.nbcnews.com/storyline/nyc-terrorist-attack/muslim-americans-again-brace-backlash-after-new-york-attack-n816291 … via @ nbcnews","","@ nbcnews","","926112974451937280","","","https://twitter.com/AdamsFlaFan/status/926112974451937280",""
"Wandama30446104","2017-11-02-10:56",1,1,0,"Muslim Americans again brace for backlash after New York attack https://www.nbcnews.com/storyline/nyc-terrorist-attack/muslim-americans-again-brace-backlash-after-new-york-attack-n816291 … via @ nbcnews","","@ nbcnews","","926100605030096896","","","https://twitter.com/Wandama30446104/status/926100605030096896",""
"BergeronMarti","2017-11-02-07:40",0,0,0,"NBC News: Muslim Americans Again Brace for Backlash After New York Attack https://www.jihadwatch.org/2017/11/nbc-news-muslim-americans-again-brace-for-backlash-after-new-york-attack …","","","","926051382737690625","","","https://twitter.com/BergeronMarti/status/926051382737690625",""
"MicheleSchiesse","2017-11-02-07:00",0,0,0,"Muslim Americans Again Brace for Backlash After New York Attack - NBC News Y does Koran call 4 violence&intolerance https://www.nbcnews.com/storyline/nyc-terrorist-attack/muslim-americans-again-brace-backlash-after-new-york-attack-n816291 …","","","","926041417562181632","","","https://twitter.com/MicheleSchiesse/status/926041417562181632",""
"LucianoBonazzi","2017-11-02-05:05",0,0,0,"NBC News: Muslim Americans Again Brace for Backlash After New York Attack https://www.jihadwatch.org/2017/11/nbc-news-muslim-americans-again-brace-for-backlash-after-new-york-attack …","","","","926012378801729536","","","https://twitter.com/LucianoBonazzi/status/926012378801729536",""
"mrbluechambers","2017-11-02-03:28",0,0,0,"— Your copyeditor misplaced word 'Muslim' Americans again brace for backlash after New York Muslim attack # NYCTerroristAttack","","","# NYCTerroristAttack","925987850767577088","925566337736462336","NBCNews","https://twitter.com/mrbluechambers/status/925987850767577088",""
"Cookiemuffen","2017-11-02-01:14",0,0,0,"NBC News: Muslim Americans Again Brace for Backlash After New York Attack https://www.jihadwatch.org/2017/11/nbc-news-muslim-americans-again-brace-for-backlash-after-new-york-attack …do they help? NO","","","","925954225229762560","","","https://twitter.com/Cookiemuffen/status/925954225229762560","https://abs.twimg.com/emoji/v2/72x72/1f525.png"
"BloomingtonWise","2017-11-01-23:30",0,0,0,"Muslim Americans again brace for backlash after New York attack http://fb.me/HUaIoAWA","","","","925928078370574336","","","https://twitter.com/BloomingtonWise/status/925928078370574336",""
"parazulu1","2017-11-01-23:00",0,0,0,"Muslim Americans again brace for backlash after New York attack https://www.nbcnews.com/storyline/nyc-terrorist-attack/muslim-americans-again-brace-backlash-after-new-york-attack-n816291 … via @ nbcnews","","@ nbcnews","","925920607950311424","","","https://twitter.com/parazulu1/status/925920607950311424",""
"PBPLife","2017-11-01-21:40",0,0,0,"“Muslim Americans again brace for backlash after New York attack.” NBC That’s their headline. Give me a break.... http://fb.me/8LPtNtniz","","","","925900280612483072","","","https://twitter.com/PBPLife/status/925900280612483072",""
