username,date,retweets,favorites,comments,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"StandUpAmerica","2018-08-08-18:10",3,4,0,"Russia has 'already penetrated certain counties in the state and they now have free rein to move about.” Trump refuses to defend our elections. Republicans buried their heads in the sand. We need to know why. Text RUSSIA to 21333 to defend our democracy. https://www.motherjones.com/politics/2018/08/russians-have-penetrated-floridas-election-systems-senator-says/ …","","","","1027316044883537921","","","https://twitter.com/StandUpAmerica/status/1027316044883537921",""
"Christi91388339","2018-08-08-17:15",0,0,0,"Are you going to allow to trump to remove asbestos restrictions? Is it because Russia is biggest producer? Russian co”s are running “approved by Donald Trump”ads for R asbestos to be sold here. When are you going to do your job and defend Americans?","","","","1027302209338466322","1026947467428937728","JohnCornyn BW","https://twitter.com/Christi91388339/status/1027302209338466322",""
"Yamiche","2018-08-08-15:08",4,20,5,"This move is another example of the Trump administration's tough policy on Russia while Pres Trump himself has still urged having a good relationship with Pres Putin and Russia. Tough policy vs nice talk is the way most of my sources defend Pres Trump especially after Helsinki. https://twitter.com/JesseRodriguez/status/1027268614095888385 …","","","","1027270337036206081","","","https://twitter.com/Yamiche/status/1027270337036206081",""
"DiestroPolitics","2018-08-08-15:08",0,0,0,"Trump, associates & some GOP are financially invested in Russia, are blackmailed by them, or both. Congress members left w/integrity & our security agencies need to take it upon themselves to defend the investigation & USA from more Russian attacks, Trumpists are doing opposite!","","","","1027270236154867712","1027207388804329472","SethAbramson","https://twitter.com/DiestroPolitics/status/1027270236154867712",""
"DiestroPolitics","2018-08-08-15:06",0,0,0,"Trump, associates & some GOP are financially invested in Russia, are blackmailed by them, or both. Congress members left w/integrity & our security agencies need to take it upon themselves to defend the investigation & USA from more Russian attacks, Trumpists are doing opposite!","","","","1027269825062686720","1027053789294022656","SethAbramson","https://twitter.com/DiestroPolitics/status/1027269825062686720",""
"DiestroPolitics","2018-08-08-15:03",0,0,0,"Trump, associates & some GOP are financially invested in Russia, are blackmailed by them, or both. Congress members left w/integrity & our security agencies need to take it upon themselves to defend the investigation & USA from more Russian attacks, Trumpists are doing opposite!","","","","1027269119714967554","1026904001256861696","RobertMaguire_ SethAbramson","https://twitter.com/DiestroPolitics/status/1027269119714967554",""
"LkMoller13","2018-08-08-14:46",0,0,0,"How about doing your civic duty to defend the country from corrupt politicians like Trump and attacks from Russia?","","","","1027264734305763328","1027005297200701440","russ9663 MattGlassman312","https://twitter.com/LkMoller13/status/1027264734305763328",""
"hanoiXan","2018-08-08-14:44",0,0,0,"Would be? Has been- the # lyinGOP had over 2 years to plant a flag, make a stand and defend their brand. Instead we've seen their primary become bloodsport, their attack by russia become a collaboration, and endless cowardly silence about trump. The battle's been had, and lost.","","","# lyinGOP","1027264384681345026","1027245651522928643","BillKristol","https://twitter.com/hanoiXan/status/1027264384681345026",""
"anotherspaniel","2018-08-08-13:20",0,0,0,"Putin is afraid of one thing. Make him think it could happen. https://wapo.st/2AQuDnh?tid=ss_tw&utm_term=.9d191169d9d5 … @ HouseGOP @ SenateGOP let # Trump refuse to implement # sanctions on Russia, & ended funding to defend our # elections. We need a # Congress that will punish Russia until it stops attacking us.","","@ HouseGOP @ SenateGOP","# Trump # sanctions # elections # Congress","1027243074836226048","","","https://twitter.com/anotherspaniel/status/1027243074836226048",""
"UncredibleNet","2018-08-08-13:09",2,2,1,"So, it is abundantly clear that # RonPaul (former prez of # DeepStateUSA) is now # DeepVP (a.k.a. # DeepVeep)! The # DerpState is waging a war on info! An # InfoWar, if you will! Defend America! Support Trump! Trust Russia! # PraisePutin! Hail to the Jones! # FreeInfoWars # WWG1WGA","","","# RonPaul # DeepStateUSA # DeepVP # DeepVeep # DerpState # InfoWar # PraisePutin # FreeInfoWars # WWG1WGA","1027240484429750273","1027240479442661376","","https://twitter.com/UncredibleNet/status/1027240484429750273","https://pbs.twimg.com/profile_images/822955617090293760/Kiujncep_normal.jpg"
"worldmalone","2018-08-08-13:02",0,0,0,"take it out of miltary we wont need since trump gave us up to Russia and n kora and iran will have nukes to defend rest of world so take it out of military budget","","","","1027238549660282880","1027026526871740417","LifeCottage ChrisJZullo realDonaldTrump","https://twitter.com/worldmalone/status/1027238549660282880",""
"RealUSAPatriot2","2018-08-08-10:39",1,6,1,"If @ tedcruz wanted to defend America he would stand up to Trump/Russia. He doesnt. Ted is weak. # VoteTedOut. # Republicans4Beto","","@ tedcruz","# VoteTedOut # Republicans4Beto","1027202540767784960","1027196185105391618","tedcruz","https://twitter.com/RealUSAPatriot2/status/1027202540767784960",""
"VIEJOARMY","2018-08-08-08:51",0,0,0,"Trump just gave in to Putin and picked Putin and Russia over his own home. Treasonous at best, a sell out to money and power is what he is. Those who defend him are just as bad.","","","","1027175536077033473","1027168409300205569","VIEJOARMY NewDay","https://twitter.com/VIEJOARMY/status/1027175536077033473",""
"renter00000","2018-08-08-08:44",0,0,0,"Why did you go to RussIa? for what reason ,you are full of sh-- ,the GOP passed health care low cost insurance DOES NOT COVER ANYTHING ,and you defend Trump after press conference with Putin and you go to Russia ?","","","","1027173626422943745","1015368120721199104","DrRandPaul","https://twitter.com/renter00000/status/1027173626422943745",""
"BlasianLady864","2018-08-08-08:09",0,0,1,"America is now a country where “2 + 2 = 4” is no longer a fact, it’s now considered an opinion, and more and more trump supporters defend Russia than this country. Me saying Trump can fuck off is, literally, the least of your concerns.","","","","1027164921354760192","1027000368809562112","vokroma Millie__Weaver","https://twitter.com/BlasianLady864/status/1027164921354760192",""
"JerZFyreFighter","2018-08-08-04:47",0,0,1,"If you served honorably to defend the constitution there’s no WAY you can support tRump or his treasonous behavior with Russia.","","","","1027114173707309056","1026897064066777099","JoseMac67851698 BloatJ","https://twitter.com/JerZFyreFighter/status/1027114173707309056",""
"KennethMerrill4","2018-08-07-23:24",0,0,0,"To cult Trump supporters like you, your pseudo patriotism ignores his disloyal foot dragging to defend&counter a continuing massive Russian attack on our infrastructure and election system. He is NOT behind the new policies adverse to Russia. Maddis has dragged him K&Sing.","","","","1027032695690342400","1026526807128862720","AlariaRoguee","https://twitter.com/KennethMerrill4/status/1027032695690342400",""
"Papa_Hess05","2018-08-07-23:16",0,0,0,"Dude, exactly what I wanted to say. I tried to defend Trump the other day on a very liberal tweet thread and everyone just accused me of being from Russia...","","","","1027030861588381696","1027027324884017153","realterryhere PoliticalEmilia","https://twitter.com/Papa_Hess05/status/1027030861588381696",""
"i_freeley","2018-08-07-22:54",0,0,0,"Defend what? That the Ruskies bought some facebook adds? Who cares? HRC had 1 billion dollars. Trump had 400,000 million. Russia didn’t change one vote. # MAGA","","","# MAGA","1027025154537345025","1027015662466748417","dominicmilller","https://twitter.com/i_freeley/status/1027025154537345025",""
"lesliern92","2018-08-07-21:17",1,1,0,"Why oh why does everything trump does have to benefit Russia. Does he know that the Constitution he swore to protect and defend was ours !?!","","","","1027000714768265218","1026830743157129216","4everNeverTrump","https://twitter.com/lesliern92/status/1027000714768265218",""
"jeffl76","2018-08-07-21:11",1,2,1,"If only Americans would do a bit more to defend this country besides standing around with signs and serenading Trump. One day soon, we will regret having responded to the Trump/Russia attack on our country as if it’s just politics as usual, it isn’t. # nationalstrike # KremlinAnnex","","","# nationalstrike # KremlinAnnex","1026999219050237952","1026990295798476801","TheRickyDavila 24baseballReed","https://twitter.com/jeffl76/status/1026999219050237952",""
"frodo911_steve","2018-08-07-21:00",0,0,1,"There is no doubt Trump has obstructed justice but his real crime is TREASON! Why did he change GOP platform to benefit Russia? Why does he defend Russia? Why did he deny Russia attacked America? Why did he say America was at fault in Helsinki?","","","","1026996495806021632","1026938548619042816","Dougwil08943651 seanhannity","https://twitter.com/frodo911_steve/status/1026996495806021632",""
"OMAPROUD","2018-08-07-19:42",1,0,0,"You sound hateful. The left does not hate our parents and we love our country. We do not like Trump’s racist actions and his tryingvto turn our country into a dictatorship like Russia. We love our democracy and will defend it.","","","","1026977032167718912","1026953642006470656","BenArrounde NRO RichLowry","https://twitter.com/OMAPROUD/status/1026977032167718912",""
"CMWooly","2018-08-07-18:49",0,0,1,"Trump lied about knowledge of Russian meddling, he smeared our IC to defend Putin when he knew before the FBI knew that Russia hacked. Again, the proof that the Trump campaign knew about the hacking is cooperating witness, Papadopoulos.","","","","1026963661460369408","1026923393483005952","CMWooly justinschiller8 WalshFreedom","https://twitter.com/CMWooly/status/1026963661460369408",""
"CoryRoars","2018-08-07-17:24",0,0,0,"This will be my first midterm where my vote is literally a weapon used to defend democracy and fight Russia. Make no mistake they see the midterms as a battle where they will be fighting us. Trump’s base will be fighting for them.","","","","1026942122115653633","1026894891941543937","Amy_Siskind","https://twitter.com/CoryRoars/status/1026942122115653633",""
"MaryPatFlynn1","2018-08-07-16:55",2,6,0,"What about TRUMP ORG employee Sergey Lysenko (went to law school in Saratov, Russia) obtaining http://trumppalace.com domain (“A building which has more Russian officials than all of Moscow”)? Sergey helped defend MAGA Cancellation @ uspto, which alleged Trump fraud/tax evasion pic.twitter.com/yjccPMVnUl","","@ uspto","","1026934773154021377","1026891969707032577","sjredmond rhonda_harbison","https://twitter.com/MaryPatFlynn1/status/1026934773154021377","https://pbs.twimg.com/media/DkBnrWzXcAAd4_n.jpg"
"jenrauls","2018-08-07-14:24",0,1,1,"There are so many geopolitical balls in the air with this cabinet & I'm anxious. Trump spouting the dame speech re: Montenegro as Putin, who attempted a coup lady year as they were joining NATO. Trump's comments about not really wanting to defend our NATO allies against Russia.","","","","1026896856096366592","1026848535449354240","LeclairBernard","https://twitter.com/jenrauls/status/1026896856096366592",""
"Targrimm","2018-08-07-13:53",0,1,1,"It’s coming, Joel. The Trump boys bragged about “most of their funding from Russia”. He stood with Putin and denigrated our intelligence agencies. I’m sincerely baffled by any thinking adult who can defend him. Let’s agree to disagree.","","","","1026889194373828609","1026615500862840833","joel_horton5 ResistMonsters tomrousseyABC7","https://twitter.com/Targrimm/status/1026889194373828609",""
"mhurley79568998","2018-08-07-12:02",0,0,0,"That may be old too, he went to Russia on the 4th of July with a bunch of GOPers. There was also an interview with trump and Tucker where they questions why NATO would defend Montenegro, even though he signed off on it when he first got to office.","","","","1026861261752033281","1026660108565008384","CaptainGnarly Secretoriginz","https://twitter.com/mhurley79568998/status/1026861261752033281",""
"JanMueller","2018-08-07-09:53",0,1,0,"Trump has had Russian contacts for years, they did not show up at Trump Tower uninvited. His friends in Russia reached out and DJT Jr said “...I will love it” ....did you read the emails? Most corrupt administration in decades and you defend them.","","","","1026828713546018816","1026258564489375744","MarkSimoneNY LouDobbs","https://twitter.com/JanMueller/status/1026828713546018816",""
"TheSlew","2018-08-07-09:50",0,0,0,"Let's see. Trump ARMED Ukraine to defend themselves against RUSSIA, when Obama refused to do so. Trump fired missiles into Syria (twice, 1 year apart) AGAINST PUTIN threats, when OBAMA dithered and drew fake red lines, got played by Putin. Could you be more clueless? No.","","","","1026828003668570112","1025414709560860672","JohnDuran","https://twitter.com/TheSlew/status/1026828003668570112",""
"BillSchech","2018-08-07-08:51",0,0,0,"Who would you like to blame? It must be awkward because Bibi has asked you to defend Russia as Israel needs Trump. 'Save him,' our beloved @ AlanDersh. 'Do whatever you need to.' I can hear Bibi whispering in your ear now.","","@ AlanDersh","","1026812988446191618","1025402588525604864","AlanDersh","https://twitter.com/BillSchech/status/1026812988446191618",""
"LCellini","2018-08-07-08:13",0,0,1,"You're NOTHING But A COWARD & LIAR @ SpeakerRyan & Your Legacy Is As DEAD As Your WORD, Just Like The Rest of The CRIMINAL @ GOP! Have You & @ DevinNunes Hired Counsel Yet To Defend Your BLATANT Collusion w/ @ potus To OBSTRUCT The @ FBI's Investigation Into # Trump's Ties To @ Russia?","","@ SpeakerRyan @ GOP @ DevinNunes @ potus @ FBI @ Russia","# Trump","1026803441526611968","1026802398625452032","thehill","https://twitter.com/LCellini/status/1026803441526611968",""
"accidenthelpfo4","2018-08-07-07:58",0,0,0,"@ RealJamesWoods and you were subperb there and thereafter All I ask is defend trump on anything he does for USA but cut him up for connection w Russia , misogyny hate creation and self dealing re emolument","","@ RealJamesWoods","","1026799658918715392","","","https://twitter.com/accidenthelpfo4/status/1026799658918715392",""
"PattiJ75669486","2018-08-07-06:16",1,6,1,"Nixon broke into a file cabinet, Trump conspired with Russia and continues to defend Putin and only God knows what Trump promised him","","","","1026774128781680642","1026770424653205504","EdKrassen","https://twitter.com/PattiJ75669486/status/1026774128781680642",""
"PennyLa35203480","2018-08-07-04:44",0,0,0,"Trump should be prohibited from political involvement with Russia Putin. Trump lies publicly in our faces to defend Russia. Breaks every law meets Putin one on one without aides to prevent treason. Undermines American FBI CIA journalist national security https://www.bloomberg.com/news/articles/2018-08-06/mueller-secures-firewall-counsel-over-evidence-in-russia-case …","","","","1026751009408860161","","","https://twitter.com/PennyLa35203480/status/1026751009408860161",""
