username,date,retweets,favorites,comments,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"find0the0way","2018-08-06-17:15",0,0,0,"Hey @ johniadarola do you think @ Kaepernick7 would have a job and other issues resolved if more fans were on board to boycott the @ NFL?","","@ johniadarola @ Kaepernick7 @ NFL","","1026577604206362624","1026568467636350976","johniadarola JamesGunn","https://twitter.com/find0the0way/status/1026577604206362624",""
"SpeakTruth911","2018-08-02-20:39",0,0,1,"Great sentiments...this fight against racism and the NFL’s stance on squashing @ Kaepernick7 and @ E_Reid35 must be a vigil EVERYONE takes on ...the fans and advertisers need to put their money where their tweets are ...but how do people boycott @ NFL without hurting the players???","","@ Kaepernick7 @ E_Reid35 @ NFL","","1025179200674656256","1025177555119296513","hopisgroove78","https://twitter.com/SpeakTruth911/status/1025179200674656256",""
"MsTiffPappion","2018-08-01-19:36",1,1,0,"@ NFL assumed their viewer decline was from Trump/his supporters. Not the “Yuge” number of fans that won’t tolerate their blatant disrespect of @ Kaepernick7 and others. The plantation system will NOT be tolerated. Show them who really control the ratings! BOYCOTT THE @ NFL TODAY!","","@ NFL @ Kaepernick7 @ NFL","","1024801189878267904","","","https://twitter.com/MsTiffPappion/status/1024801189878267904",""
"kramster7","2018-07-31-22:37",0,0,0,"Nazi nfl. Change the shield colors from Red,White&Blue-to GREEN Sitting out another year as a fan. Boycott nfl-1 More Year","","","","1024484230796066819","1024456548767150080","markgeragos Kaepernick7","https://twitter.com/kramster7/status/1024484230796066819","https://abs.twimg.com/emoji/v2/72x72/1f4b5.png"
"ExtremeArturo","2018-07-31-13:52",3,9,2,"As long as the @ NFL continues to co-sign the mistreatment of @ Kaepernick7 and silencing athletes, I and millions of others will continue our # NFLBoycott. Don't get it twisted, PoC are your biggest viewer base; we make you money; WE WILL NOT BE SILENCED. In solidarity, True Fans","","@ NFL @ Kaepernick7","# NFLBoycott","1024352145552953344","","","https://twitter.com/ExtremeArturo/status/1024352145552953344","https://pbs.twimg.com/profile_images/930134593998675968/wsleuE3w_normal.jpg"
"Gene_G1960","2018-07-30-13:00",3,9,0,"It's time for everybody to come together and boycott the NFL fans and players. I personally have not watched a game nor purchased a NFL licensed item since they black balled Colin Kaepernick. It's time for the players to walk out. https://twitter.com/BethGoldHux/status/1023953871146819584 …","","","","1023976607977889793","","","https://twitter.com/Gene_G1960/status/1023976607977889793",""
"The4Real_KB","2018-07-29-00:25",1,2,1,"@ NFL Fans it's simple, we CONTINUE Colin @ Kaepernick7 Boycott from last year & carry it into 2018 - 2019 season! Dak Prescott can stay his arse on the Plantation w/ his Massa Jerry Jones","","@ NFL @ Kaepernick7","","1023424328623435776","","","https://twitter.com/The4Real_KB/status/1023424328623435776",""
"_tomross","2018-07-28-13:18",0,0,1,"There was a big difference. People qere talking that whole time about WHAT was causing the boycott. Not just talking about the boycott itself. The media, politicians, nfl, fans, and players are ONLY talking about the protest, not the reason.","","","","1023256277558931456","1023168694996758529","ShaunRas31 LaMaze","https://twitter.com/_tomross/status/1023256277558931456",""
"JAH_1225","2018-07-27-10:30",0,0,1,"Honestly, given that conservatives now wanna boycott players who protest racial injustice and progressives wanna boycott the league’s treatment of said players. Why not just remove the anthem? Or have it earlier for the fans who want to do that sort of thing.","","","","1022851656587796480","1022692535792107525","TroyRiser RussellOkung","https://twitter.com/JAH_1225/status/1022851656587796480",""
"024nia","2018-07-25-20:59",0,2,0,"# JerryJones Extremely embarrassed as a now, former Dallas fan.'Toes on the line', sounds like a slave line-up to me. This IS a violation of constitutional rights.Hope the players see that they hold the power. All stay in = no team to play @ dallascowboys @ NFL @ Kaepernick7 # Boycott","","@ dallascowboys @ NFL @ Kaepernick7","# JerryJones # Boycott","1022285267166744579","","","https://twitter.com/024nia/status/1022285267166744579",""
