username,date,retweets,favorites,comments,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"BENEFITS_NEWS","2018-08-08-15:07",0,1,0,"It was David Cameron's words to the Queen about certain other countries .. 'fantastically corrupt' he said... and back at the time, we said... takes one to know some...","","","","1027270095775707137","1027266417924755457","greengulf","https://twitter.com/BENEFITS_NEWS/status/1027270095775707137",""
"GeneralYusuff","2018-08-02-10:44",0,0,1,"Are u aware ex U.K. Price minister,David Cameron SAN Nigerian leader ar fantastically corrupt but their present leader is not corrupt,he was referring to pmb","","","","1025029515905560578","1025008339275657216","Mikepeter2657 OfficialPDPNig","https://twitter.com/GeneralYusuff/status/1025029515905560578",""
"Oneuu11","2018-08-01-03:51",0,0,0,"Nigeria is fantastically corrupt says ex Pm David Cameron, but our colonial master Britain is secretly corrupt","","","","1024563271217631232","","","https://twitter.com/Oneuu11/status/1024563271217631232",""
"SGezee","2018-07-15-07:08",0,0,0,"The UK prime minister then David Cameron didn’t do a mistake when he said Nigeria is a Fantastically Corrupt Country.","","","","1018452121098899456","","","https://twitter.com/SGezee/status/1018452121098899456",""
"Oneuu11","2018-07-12-01:45",0,0,0,"Nigeria are fantastically corrupt by British Pm David Cameron","","","","1017283727058141184","","","https://twitter.com/Oneuu11/status/1017283727058141184",""
"Mal_musa","2018-07-09-17:29",0,0,1,"In 2016, the then Prime Minister of England, David Cameron, was caught on tape calling Nigeria a “fantastically corrupt” nation. As a result of Buhari’s credibility, Archbishop of Canterbury intervened and said this administration is not corrupt.","","","","1016434292010909697","1016372062913486848","","https://twitter.com/Mal_musa/status/1016434292010909697","https://pbs.twimg.com/profile_images/1020697073853792256/BFvM2Bsr_normal.jpg"
"daddierooney","2018-07-02-10:23",0,0,1,"Let me explain to you .. He is not the one who says Nigerians are fantastically corrupt It was David Cameron former Uk Prime Minister said so . He said some Nigeria youths are lazy . I can tell you thats a known fact right now I don't use my Facebook anymore because the minute","","","","1013790256540332035","1013733319874371584","lucas4dominion adeyanjudeji","https://twitter.com/daddierooney/status/1013790256540332035",""
"ThinashakaM","2018-06-29-02:37",1,0,0,"What a fantastically corrupt state, to paraphrase David Cameron","","","","1012585750955741184","","","https://twitter.com/ThinashakaM/status/1012585750955741184",""
"NiiKwameDennis","2018-06-27-06:33",0,0,0,"You remember what former U.K. Prime minister David Cameron said 2 yrs ago about corruption Okay lemme remind you David Cameron - Nigeria is fantastically corrupt https://twitter.com/cookey_9/status/1011699256770560001 …","","","","1011920471296790528","","","https://twitter.com/NiiKwameDennis/status/1011920471296790528",""
"247Newsbeat","2018-06-25-23:32",0,0,0,"David Cameron calls Nigeria and Afghanistan ‘fantastically corrupt’ – BBC News https://247newsbeat.com/david-cameron-calls-nigeria-and-afghanistan-fantastically-corrupt-bbc-news/ …pic.twitter.com/Klt2N6cMQp","","","","1011452073034956802","","","https://twitter.com/247Newsbeat/status/1011452073034956802","https://pbs.twimg.com/media/DglmTNGV4AALYVU.jpg"
