username,date,retweets,favorites,comments,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"LibTlkOfTheTown","2018-06-17-21:21",0,0,0,"'The largest earthquake reported to date to be induced by fluid injection is the 2016 M 5.8 Pawnee, Oklahoma earthquake, by water-reservoir impoundment the 2008 M 8 Wenchuan, People's Republic of China, earthquake, and by mass removal the 1976 M 7.3 Gazli, Uzbekistan earthquake'","","","","1008520153221431296","","","https://twitter.com/LibTlkOfTheTown/status/1008520153221431296",""
"myearthquakeapp","2018-05-18-13:05",0,0,0,"2.7 earthquake occurred 15km NNW of Pawnee, Oklahoma at 15:39 UTC! # earthquake # Pawneehttp://earthquak.es/us1000e829","","","# earthquake # Pawneehttp","997523508979732482","","","https://twitter.com/myearthquakeapp/status/997523508979732482",""
"EMSC","2018-05-18-13:02",2,2,0,"# Earthquake ( # sismo) M2.7 strikes 15 km NW of # Pawnee ( # Oklahoma) 1hr 22min ago. More info: https://www.emsc-csem.org/Earthquake/earthquake.php?id=667303 …","","","# Earthquake # sismo # Pawnee # Oklahoma","997522819444592641","","","https://twitter.com/EMSC/status/997522819444592641",""
"USTribuneNews","2018-04-24-19:42",0,0,0,"Minor Magnitude 3.4 Earthquake Hits 15km NNW of Pawnee, Oklahoma https://ustribune.news/2018/04/24/minor-magnitude-3-4-earthquake-hits-15km-nnw-of-pawnee-oklahoma/ …pic.twitter.com/QybOAEgIJ5","","","","988926096614752256","","","https://twitter.com/USTribuneNews/status/988926096614752256","https://pbs.twimg.com/media/DblfCv5UwAAqWXS.jpg"
"Pont2007","2018-04-24-14:15",0,0,0,"Earthquake M3.4: Pawnee, Oklahoma via @ quakefeed","","@ quakefeed","","988843787035336704","","","https://twitter.com/Pont2007/status/988843787035336704",""
"eqconsortium","2018-04-24-13:26",0,0,0,"UPDATED: USGS Earthquake Notification: 14km NNW of Pawnee, Oklahoma Magnitude: 3.4 Event Page: https://earthquake.usgs.gov/earthquakes/eventpage/us1000dr8r …pic.twitter.com/OVPri9DLv8","","","","988831481907773440","","","https://twitter.com/eqconsortium/status/988831481907773440","https://pbs.twimg.com/media/DbkI_ffWkAEqWIo.jpg"
"eqconsortium","2018-04-24-11:36",0,0,0,"UPDATED: USGS Earthquake Notification: 14km NNW of Pawnee, Oklahoma Magnitude: 3.3 Event Page: https://earthquake.usgs.gov/earthquakes/eventpage/us1000dr8r …pic.twitter.com/dLWbB1HyR7","","","","988803945417117699","","","https://twitter.com/eqconsortium/status/988803945417117699","https://pbs.twimg.com/media/Dbjv8mPW4AAv3Uc.jpg"
"Bencampbell01","2018-04-24-10:07",0,0,0,"Retweeted Alan Crone ( @ alancrone): # ok # earthquake located approx. 9 miles NNW of Pawnee, Oklahoma at 8:17 AM. Prelim mag of 3.3 from # USGS>pic.twitter.com/jKe6vNa8Gk","","@ alancrone","# ok # earthquake # USGS","988781508726022144","","","https://twitter.com/Bencampbell01/status/988781508726022144","https://pbs.twimg.com/media/DbjbUQFV4AAXX9H.jpg"
"alancrone","2018-04-24-10:06",1,3,1,"# ok # earthquake located approx. 9 miles NNW of Pawnee, Oklahoma at 8:17 AM. Prelim mag of 3.3 from # USGS>pic.twitter.com/AagpBD4JX2","","","# ok # earthquake # USGS","988781294652936192","","","https://twitter.com/alancrone/status/988781294652936192","https://pbs.twimg.com/media/DbjbUQFV4AAXX9H.jpg"
"earthquakeBot2","2018-04-24-10:04",0,0,0,"Magnitude 3.3 earthquake 14km NNW of Pawnee, Oklahoma https://earthquake.usgs.gov/earthquakes/eventpage/us1000dr8r …","","","","988780724651286528","","","https://twitter.com/earthquakeBot2/status/988780724651286528",""
"EarthquakeView","2018-04-24-09:54",0,1,0,"Earthquake : M 3.3 - 14km NNW of Pawnee, Oklahoma: DYFI? - IIITime2018-04-24 13:17:47 UTC2018-04-24 07:17:47 -06:00 at epicenterLocation36.457°N 96.867°WDepth5.00 km (3.11 mi) http://dlvr.it/QQcB8f","","","","988778321663033344","","","https://twitter.com/EarthquakeView/status/988778321663033344",""
"keatonfox","2018-04-24-09:50",0,1,0,"EARTHQUAKE: M 3.3 - 14km NNW of Pawnee, Oklahoma https://ift.tt/2JiI66w per USGS # okquake","","","# okquake","988777262588801024","","","https://twitter.com/keatonfox/status/988777262588801024",""
"eqconsortium","2018-04-24-09:37",0,1,0,"USGS Earthquake Notification: 14km NNW of Pawnee, Oklahoma Magnitude: 3.3 Event Page: https://earthquake.usgs.gov/earthquakes/eventpage/us1000dr8r …pic.twitter.com/hhOXgG1kDU","","","","988773901160378368","","","https://twitter.com/eqconsortium/status/988773901160378368","https://pbs.twimg.com/media/DbjUn3_XkAUrelP.jpg"
"EarthquakeAu","2018-04-24-09:36",0,0,0,"New Earthquake : Magnitude M 3.3 - 14km NNW of Pawnee, Oklahoma https://earthquake.usgs.gov/earthquakes/eventpage/us1000dr8r …","","","","988773598226780161","","","https://twitter.com/EarthquakeAu/status/988773598226780161",""
"EQTracker","2018-04-24-09:35",0,0,0,"Minor earthquake - Pawnee, Oklahoma - April 24, 2018 https://goo.gl/fb/aee1nV via Earthquake-Report","","","","988773417565544448","","","https://twitter.com/EQTracker/status/988773417565544448",""
"50Choungi","2018-04-24-09:33",0,0,0,"3.3 earthquake, Pawnee, Oklahoma, 24 Apr., 11:17 pm, 3 mi deep, at 36.456°,-96.871° https://on.doi.gov/2FccAoA","","","","988772958112903168","","","https://twitter.com/50Choungi/status/988772958112903168",""
"NewsBlogged","2018-04-24-09:30",0,0,0,"# Earthquake Today M 3.3 - 14km NNW of Pawnee, Oklahoma DYFI? - IIITime2018-04-24 13:17:47 UTC2018-04-24 07:... http://newsblogged.com/m-3-3-14km-nnw-of-pawnee-oklahoma/ …","","","# Earthquake","988772054114566145","","","https://twitter.com/NewsBlogged/status/988772054114566145",""
"EQAlerts","2018-04-24-09:28",1,0,0,"# Earthquake M3.3 14km NNW of Pawnee, Oklahoma 11mins ago 24 Apr 13:17 UTC - report/info: http://j.mp/2KbJMQv","","","# Earthquake","988771690699206656","","","https://twitter.com/EQAlerts/status/988771690699206656",""
"Pont2007","2018-04-05-18:56",0,0,0,"Earthquake M3.2: Pawnee, Oklahoma via @ quakefeed","","@ quakefeed","","982029305856307200","","","https://twitter.com/Pont2007/status/982029305856307200",""
"eqconsortium","2018-04-05-13:37",0,2,0,"UPDATED: USGS Earthquake Notification: 14km NNW of Pawnee, Oklahoma Magnitude: 3.2 Event Page: https://earthquake.usgs.gov/earthquakes/eventpage/us2000duvg …pic.twitter.com/9m4oV6sKNw","","","","981948963757707265","","","https://twitter.com/eqconsortium/status/981948963757707265","https://pbs.twimg.com/media/DaCVYJmXUAI23Sp.jpg"
"eqconsortium","2018-04-05-09:37",1,1,0,"UPDATED: USGS Earthquake Notification: 15km NNW of Pawnee, Oklahoma Magnitude: 3.6 Event Page: https://earthquake.usgs.gov/earthquakes/eventpage/us1000de9d …pic.twitter.com/UpMpcIIUI5","","","","981888581173211136","","","https://twitter.com/eqconsortium/status/981888581173211136","https://pbs.twimg.com/media/DaBedcCWAAEFfRE.jpg"
"NewsBlogged","2018-04-05-05:45",0,0,0,"# Earthquake Today M 3.2 - 14km NNW of Pawnee, Oklahoma DYFI? - IITime2018-04-05 08:51:40 UTC2018-04-05 02:5... http://newsblogged.com/m-3-2-14km-nnw-of-pawnee-oklahoma/ …","","","# Earthquake","981830092492914689","","","https://twitter.com/NewsBlogged/status/981830092492914689",""
"alancrone","2018-04-05-05:32",3,7,0,"# ok # earthquake located apprx. 9 miles NNW of Pawnee, Oklahoma at 3:51 AM. Prelim mag of 3.2 from # USGS>","","","# ok # earthquake # USGS","981826963315847168","","","https://twitter.com/alancrone/status/981826963315847168",""
"EQTracker","2018-04-05-05:19",0,0,0,"Minor earthquake - Pawnee, Oklahoma - April 5, 2018 https://goo.gl/fb/BPhgxM via Earthquake-Report","","","","981823583105241089","","","https://twitter.com/EQTracker/status/981823583105241089",""
"eqconsortium","2018-04-05-05:07",0,0,0,"USGS Earthquake Notification: 14km NNW of Pawnee, Oklahoma Magnitude: 3.2 Event Page: https://earthquake.usgs.gov/earthquakes/eventpage/us2000duvg …pic.twitter.com/yvUhFJ7fjT","","","","981820647155425280","","","https://twitter.com/eqconsortium/status/981820647155425280","https://pbs.twimg.com/media/DaAgrMnWsAEDA3s.jpg"
"myearthquakeapp","2018-04-05-05:02",0,0,0,"3.2 earthquake occurred 14km NNW of Pawnee, Oklahoma at 08:51 UTC! # earthquake # Pawneehttp://earthquak.es/us2000duvg","","","# earthquake # Pawneehttp","981819332748566529","","","https://twitter.com/myearthquakeapp/status/981819332748566529",""
"keatonfox","2018-04-05-05:02",0,0,0,"EARTHQUAKE: M 3.2 - 14km NNW of Pawnee, Oklahoma https://ift.tt/2GyWjiZ per USGS # okquake","","","# okquake","981819326956232704","","","https://twitter.com/keatonfox/status/981819326956232704",""
"EMSC","2018-04-05-04:59",0,0,0,"# Earthquake ( # sismo) M3.2 strikes 14 km NW of # Pawnee ( # Oklahoma) 8 min ago. More info: https://www.emsc-csem.org/Earthquake/earthquake.php?id=657959 …","","","# Earthquake # sismo # Pawnee # Oklahoma","981818717020573696","","","https://twitter.com/EMSC/status/981818717020573696",""
"earthquakeBot2","2018-04-05-04:59",0,0,0,"Magnitude 3.2 earthquake 14km NNW of Pawnee, Oklahoma https://earthquake.usgs.gov/earthquakes/eventpage/us2000duvg …","","","","981818665925578758","","","https://twitter.com/earthquakeBot2/status/981818665925578758",""
"Pont2007","2018-04-04-21:10",0,0,0,"Earthquake M3.3: Pawnee, Oklahoma via @ quakefeed","","@ quakefeed","","981700654421901313","","","https://twitter.com/Pont2007/status/981700654421901313",""
"earthquakeBot2","2018-04-04-15:18",0,0,0,"Magnitude 3.3 earthquake 15km NNW of Pawnee, Oklahoma https://earthquake.usgs.gov/earthquakes/eventpage/us1000de9d …","","","","981611877615751168","","","https://twitter.com/earthquakeBot2/status/981611877615751168",""
"keatonfox","2018-04-04-15:07",0,0,0,"EARTHQUAKE: M 3.3 - 15km NNW of Pawnee, Oklahoma https://ift.tt/2Gz8tZn per USGS # okquake","","","# okquake","981609163020296192","","","https://twitter.com/keatonfox/status/981609163020296192",""
