username,date,retweets,favorites,comments,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"Walancho12","2018-08-03-08:08",20,7,0,"Dear @ EmmanuelMacron, it's now obvious that # France has decided who will be the next President in # Cameroon.Inviting Mr Biya to attend a Peace forum in November shows the October elections is a futility. @ statedeptspox @ marcel_lucht # FreeSouthernCameroonspic.twitter.com/WLezpVOtrf","","@ EmmanuelMacron @ statedeptspox @ marcel_lucht","# France # Cameroon # FreeSouthernCameroonspic","1025352626542665730","","","https://twitter.com/Walancho12/status/1025352626542665730","https://pbs.twimg.com/media/DjrIx1ZW0AAQ87W.jpg"
"sanketkatkar","2018-07-24-08:51",1,0,0,"@ INCIndia @ SushmaSwaraj @ PMOIndia I just can't control my self thinking about there reaction in next session of Parliament. Now they would say..there is an internal pack between two : President of Republic France @ EmmanuelMacron and Our prime Minister @ narendramodi ji https://twitter.com/FranceinIndia/status/1020293352485339137 …","","@ INCIndia @ SushmaSwaraj @ PMOIndia @ EmmanuelMacron @ narendramodi","","1021739658470989824","","","https://twitter.com/sanketkatkar/status/1021739658470989824","https://abs.twimg.com/emoji/v2/72x72/1f602.png"
"telesurenglish","2018-07-22-07:00",5,10,1,"# France | Interior Minister Gerard Collomb will be questioned by the legislative power next week regarding the way government disciplined President Emmanuel Macron's top bodyguard Alexandre Benalla. https://bit.ly/2NAmDs5","","","# France","1020986814990094336","","","https://twitter.com/telesurenglish/status/1020986814990094336",""
"ChrisByrne546","2018-07-20-17:12",0,0,0,"Thanks to the previous French presidents & also @ EmmanuelMacron for letting these scumbags into France! Please vote for @ MLP_officiel in the next French election if the world lasts that long! https://twitter.com/V_of_Europe/status/1020359110183747589 …","","@ EmmanuelMacron @ MLP_officiel","","1020416283467288576","","","https://twitter.com/ChrisByrne546/status/1020416283467288576",""
"jmarine","2018-07-18-02:09",0,0,0,"France Soccer WCup French President Emmanuel Macron speaks next to France coach Didier Deschamps during an official reception at the Elysee Presidential Palace in Paris, Monday, July 16, 2018. France is readying to welcome home the national soccer team Photo via AP pic.twitter.com/DrUcQyfr2p","","","","1019464037342429184","","","https://twitter.com/jmarine/status/1019464037342429184","https://pbs.twimg.com/media/DiXdIDgV4AASzxY.jpg"
"jmarine","2018-07-18-02:07",0,0,0,"France Soccer WCup French President Emmanuel Macron, right, speaks next to France coach Didier Deschamps as he welcomes players during an official reception at the Elysee Presidential Palace in Paris, Monday, July 16, 2018. (Ludovic Marin/Pool Photo via AP) pic.twitter.com/XutFgfl9Ks","","","","1019463621632352257","","","https://twitter.com/jmarine/status/1019463621632352257","https://pbs.twimg.com/media/DiXcwESVMAA5aio.jpg"
"FirstClassMe","2018-07-17-08:25",0,1,1,"The next thing they will say is that, has she ever been chancellor of a local govt. before. Nigerians be wise, we need young and vibrant people like this in power. Take Monsieur Le President Emmanuel Macron of France as an example. https://twitter.com/eunice_atuejide/status/1018396342270480384 …","","","","1019196368760471552","","","https://twitter.com/FirstClassMe/status/1019196368760471552","https://pbs.twimg.com/media/DiISEEIWsAEZVFn.jpg"
"delta_leonis","2018-07-16-07:50",0,0,0,"@ JasonAndDeb the people next to Putin handing out the medals were FIFA president, Putin, France President Emmanuel Macron,Croatian President Kolinda Grabar-Kitarovic","","@ JasonAndDeb","","1018825231039893505","","","https://twitter.com/delta_leonis/status/1018825231039893505",""
"Reem_AlHarmi","2018-07-15-16:16",27,37,4,"HH The Emir of # Qatar, gives up his seat during the # WorldCupFinal for France’s First Lady, so she can set next to her husband, President Emmanuel Macron. # FRACRO # ChampionsDuMondehttps://twitter.com/reem_alharmi/status/1018588709938257920 …","","","# Qatar # WorldCupFinal # FRACRO # ChampionsDuMondehttps","1018590022080040960","","","https://twitter.com/Reem_AlHarmi/status/1018590022080040960","https://pbs.twimg.com/ext_tw_video_thumb/1018588531231477761/pu/img/I3H4iCp1SQ_Ev2nw.jpg"
"FemiAbodunde","2018-07-15-15:09",1,0,0,"The sight of @ EmmanuelMacron, air-fist-pumping next to a bemused King/Queen of Belgium in presidential box of the St Petersburg Stadium ...when @ samumtiti scored a goal during # FRA- # BEL semi-final, played less well in France than le Président might have expected.","","@ EmmanuelMacron @ samumtiti","# FRA # BEL","1018573310840451074","1018572603668254720","","https://twitter.com/FemiAbodunde/status/1018573310840451074","https://pbs.twimg.com/profile_images/1023632915828301824/rh-6ckLw_normal.jpg"
