username,date,retweets,favorites,comments,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"1loveinme1","2018-08-08-10:03",0,0,0,"Notre Dame Graduates Walk Out During Vice President Mike Pence Commencem... https://youtu.be/QKXo1ZjqaKI via @ YouTube just another hateful Democrat who is angry because they lost these people have absolutely no class whatsoever except for low class","","@ YouTube","","1027193575853813760","","","https://twitter.com/1loveinme1/status/1027193575853813760",""
"MrFrenchBulldog","2018-06-28-18:38",0,1,0,"Notre Dame Graduates Walk Out During Vice President Mike Pence Commencem... https://youtu.be/QKXo1ZjqaKI via @ YouTube","","@ YouTube","","1012465231732400128","","","https://twitter.com/MrFrenchBulldog/status/1012465231732400128",""
"GayParentMag","2018-06-04-17:02",0,0,0,"Notre Dame graduate students walk out during Mike Pence commencement speech. http://www.gayparentmag.com https://www.facebook.com/gay.parent.magazine/posts/2096729333689109 …","","","","1003743851352416256","","","https://twitter.com/GayParentMag/status/1003743851352416256","https://abs.twimg.com/emoji/v2/72x72/1f3f3-fe0f-200d-1f308.png"
"UFBPOSTS","2018-06-01-14:51",0,0,0,"Notre Dame Graduates Walk Out of Pence Speech https://www.bing.com/videos/search?view=detail&mid=C7C5473E9F0C47C34827C7C5473E9F0C47C34827&shtp=Facebook&shid=ad804e01-0ff1-410e-b064-422e7e393980&shtk=Tm90cmUgRGFtZSBHcmFkdWF0ZXMgV2FsayBPdXQgb2YgUGVuY2UgU3BlZWNo&shdk=RG96ZW5zIG9mIGdyYWR1YXRlcyBzaWxlbnRseSBzdG9vZCBhbmQgd2Fsa2VkIG91dCBTdW5kYXkgYXMgVmljZSBQcmVzaWRlbnQgTWlrZSBQZW5jZSBiZWdhbiBoaXMgYWRkcmVzcyBhdCBOb3RyZSBEYW1lJ3MgY29tbWVuY2VtZW50IGNlcmVtb255LiBTdHVkZW50cyBzYWlkIHRoZSAuLi4%3D&shhk=rdG%2F7q0qg9dBkCs%2F22ZVXhZO0v6UlqgmSeNTGMsFGHo%3D&form=VDSHFB&shth=OSH.zdSOaL2n2dih3N6DZZ16iA …","","","","1002623785885945856","","","https://twitter.com/UFBPOSTS/status/1002623785885945856",""
"Chloe_1694","2018-05-31-15:31",0,0,0,"People upset by graduates walking out on Pence at Notre Dame because of 'lack of respect for our VP' seem to be a little confused....","","","","1002271306216329217","","","https://twitter.com/Chloe_1694/status/1002271306216329217",""
"PrrrincccessssJ","2018-05-30-12:23",0,0,0,"Wow the graduates walked out on mike pence’s speech at notre dame’s graduation!","","","","1001861569008033792","","","https://twitter.com/PrrrincccessssJ/status/1001861569008033792",""
"MaureenKelsey","2018-05-29-17:49",0,0,0,"Graduates walk out on Pence at Notre Dame commencement https://boston25.com/2HSo823","","","","1001581287193350144","","","https://twitter.com/MaureenKelsey/status/1001581287193350144",""
"xoKaylaNicole","2018-05-29-01:04",0,0,0,"Graduates walk out on Pence at Notre Dame commencement | Boston 25 News https://www.fox25boston.com/news/graduates-walk-out-on-pence-at-notre-dame-commencement/524967109?utm_source=trending&utm_medium=widget&utm_campaign=chartbeat_trending&utm_content=news&nowrap …","","","","1001328522273665024","","","https://twitter.com/xoKaylaNicole/status/1001328522273665024",""
"Chiprdale","2018-05-29-00:11",0,0,0,"Graduates walk out on VP Pence at Notre Dame commencement https://boston25.com/2HSo823 via @ boston25","","@ boston25","","1001315099406229504","","","https://twitter.com/Chiprdale/status/1001315099406229504",""
"azzasedky","2018-05-28-21:34",0,0,0,"Graduates walk out on VP Pence at Notre Dame commencement https://boston25.com/2HSo823 via @ boston25","","@ boston25","","1001275675544715264","","","https://twitter.com/azzasedky/status/1001275675544715264",""
"MLolita68","2018-05-28-19:04",0,0,0,"Graduates walk out on Pence at Notre Dame commencement https://www.fox25boston.com/news/graduates-walk-out-on-pence-at-notre-dame-commencement/524967109 …","","","","1001237833825341441","","","https://twitter.com/MLolita68/status/1001237833825341441",""
"lavandeyracaro","2018-05-28-09:30",0,0,0,"Graduates walk out on VP Pence at Notre Dame commencement https://boston25.com/2HSo823 vía @ boston25","","@ boston25","","1001093415235342336","","","https://twitter.com/lavandeyracaro/status/1001093415235342336",""
"robsongfreire","2018-05-28-07:49",0,1,0,"Vocês fazem ideia do tamanho desprestígio que isso representa?Isso aconteceu na Universidade de Notre Game, instituição que andou no noticiário nacional dias atrás. Graduates walk out on VP Pence at Notre Dame commencement https://boston25.com/2HSo823 via @ boston25","","@ boston25","","1001067852630233088","","","https://twitter.com/robsongfreire/status/1001067852630233088",""
"algonzalezlu393","2018-05-28-01:05",12,18,1,"Dozens of Notre Dame graduates got up and walked out as mike pence began his commencement speech. https://boston25.com/2qLmszZ https://mobile.nytimes.com/2017/05/21/us/mike-pence-notre-dame-commencement-address.html …","","","","1000966229283168256","","","https://twitter.com/algonzalezlu393/status/1000966229283168256",""
"bhamptonlife","2018-05-27-22:19",0,0,0,"Graduates walk out on Pence at Notre Dame commencement https://www.fox25boston.com/news/graduates-walk-out-on-pence-at-notre-dame-commencement/524967109 …","","","","1000924449238126592","","","https://twitter.com/bhamptonlife/status/1000924449238126592",""
"EWayneRoss","2018-05-27-22:18",1,4,0,"Dozens of Notre Dame graduates got up and walked out as Vice President Mike Pence began his commencement speech. https://boston25.com/2qLmszZhttp://ow.ly/nHc430kcQQt …","","","","1000924184334274563","","","https://twitter.com/EWayneRoss/status/1000924184334274563",""
"banginmelanin","2018-05-27-22:08",0,0,0,"Graduates walk out on Pence at Notre Dame commencement https://www.fox25boston.com/news/graduates-walk-out-on-pence-at-notre-dame-commencement/524967109 …","","","","1000921781820157957","","","https://twitter.com/banginmelanin/status/1000921781820157957",""
"GottaBernNow","2018-05-27-19:39",3,3,0,"Graduates walk out on VP Pence at Notre Dame commencement https://boston25.com/2HSo823 via @ boston25","","@ boston25","","1000884183252647937","","","https://twitter.com/GottaBernNow/status/1000884183252647937",""
"jshevlin30","2018-05-27-19:17",0,1,0,"Notre Dame graduates walk out over VP Mike Pence speech - CNNPolitics https://tmblr.co/ZE9ZOc2YM93T5","","","","1000878771795357696","","","https://twitter.com/jshevlin30/status/1000878771795357696",""
"Aulstrue","2018-05-27-19:12",0,0,0,"Graduates walk out on Pence at Notre Dame commencement https://www.fox25boston.com/news/graduates-walk-out-on-pence-at-notre-dame-commencement/524967109 …","","","","1000877510643585025","","","https://twitter.com/Aulstrue/status/1000877510643585025",""
"SlavenCarolyn","2018-05-27-17:30",0,1,0,"I saw the video of all those Notre Dame graduates walking out on VP Mike Pence and thought, ‘Hmm, future cast members of Hamilton?’","","","","1000851727782989824","","","https://twitter.com/SlavenCarolyn/status/1000851727782989824",""
"RICKSCHLECHT","2018-05-27-11:37",0,0,0,"Graduates walk out on VP Pence at Notre Dame commencement https://boston25.com/2HSo823 via @ boston25 What sore losers these graduates be... 'Disgraceful'... just like their sore 2-time losing candidate @ HillaryClinton","","@ boston25 @ HillaryClinton","","1000763018144296960","","","https://twitter.com/RICKSCHLECHT/status/1000763018144296960",""
"GeraldineTerra4","2018-05-27-07:09",0,0,0,"Graduates walk out on VP Pence at Notre Dame commencement https://boston25.com/2HSo823 via @ boston25","","@ boston25","","1000695524532473856","","","https://twitter.com/GeraldineTerra4/status/1000695524532473856",""
"Jmenard99","2018-05-27-01:37",0,0,0,"Yes. Your administration is THAT BAD! @ realdonaldtrump Graduates walk out on VP Pence at Notre Dame commencement https://boston25.com/2HSo823 via @ boston25","","@ realdonaldtrump @ boston25","","1000611873526636544","","","https://twitter.com/Jmenard99/status/1000611873526636544",""
"YatPundit","2018-05-26-23:45",1,3,1,"Graduates walk out on Pence at Notre Dame commencement | Boston 25 News https://www.fox25boston.com/news/graduates-walk-out-on-pence-at-notre-dame-commencement/524967109 …","","","","1000583639489568769","","","https://twitter.com/YatPundit/status/1000583639489568769",""
"mkitchiner","2018-05-26-22:26",0,0,0,"Graduates walk out on VP Pence at Notre Dame commencement https://boston25.com/2HSo823 via @ boston25","","@ boston25","","1000563870270976000","","","https://twitter.com/mkitchiner/status/1000563870270976000",""
"BlozLola","2018-05-26-21:31",0,0,0,"Graduates walk out on VP Pence at Notre Dame commencement https://boston25.com/2HSo823 via @ boston25","","@ boston25","","1000550069362462720","","","https://twitter.com/BlozLola/status/1000550069362462720",""
"DennyPG67","2018-05-26-18:51",0,0,0,"Graduates walk out on Pence at Notre Dame commencement http://www.fox25boston.com/www.fox25boston.com/news/graduates-walk-out-on-pence-at-notre-dame-commencement/524967109 …","","","","1000509789032632320","","","https://twitter.com/DennyPG67/status/1000509789032632320",""
"FonzieKittysMom","2018-05-26-18:43",0,0,0,"Graduates walk out on VP Pence at Notre Dame commencement https://boston25.com/2HSo823 via @ boston25","","@ boston25","","1000507662608621568","","","https://twitter.com/FonzieKittysMom/status/1000507662608621568",""
"hilltophereford","2018-05-26-17:54",0,0,0,"Graduates walk out on VP Pence at Notre Dame commencement https://boston25.com/2HSo823 via @ boston25","","@ boston25","","1000495466189086720","","","https://twitter.com/hilltophereford/status/1000495466189086720",""
"jblakeslee1","2018-05-26-17:34",0,0,0,"Graduates walk out on VP Pence at Notre Dame commencement https://boston25.com/2HSo823 via @ boston25","","@ boston25","","1000490432256724992","","","https://twitter.com/jblakeslee1/status/1000490432256724992",""
"OOsal","2018-05-26-16:40",13,18,1,"Graduates walk out on Pence at Notre Dame commencement https://www.fox25boston.com/news/graduates-walk-out-on-pence-at-notre-dame-commencement/524967109 …","","","","1000476878463877120","","","https://twitter.com/OOsal/status/1000476878463877120",""
"Advocate2","2018-05-26-16:36",0,0,0,"Graduates walk out on VP Pence at Notre Dame commencement https://boston25.com/2HSo823 via @ boston25","","@ boston25","","1000475876574687232","","","https://twitter.com/Advocate2/status/1000475876574687232",""
"JonPie","2018-05-26-16:33",1,0,0,"'Graduates walk out of Pence's commencement speech at Notre Dame' http://www.chicagotribune.com/news/nationworld/ct-graduates-pence-notre-dame-20170521-story.html …","","","","1000475095712727040","","","https://twitter.com/JonPie/status/1000475095712727040",""
"OGrady_Texas","2018-05-26-15:44",0,0,0,"Graduates walk out on VP Pence at Notre Dame commencement https://boston25.com/2HSo823 via @ boston25","","@ boston25","","1000462609227763712","","","https://twitter.com/OGrady_Texas/status/1000462609227763712",""
"NastyNastyVet","2018-05-26-15:01",5,6,0,"Dozens of Notre Dame graduates got up and walked out as Vice President Mike Pence began his commencement speech. https://boston25.com/2qLmszZ https://www.facebook.com/Boston25News/videos/10154964279778122/?t=29 …","","","","1000451861932134400","","","https://twitter.com/NastyNastyVet/status/1000451861932134400",""
"FireyTopaz","2018-05-26-09:16",0,0,0,"Graduates walk out on Pence at Notre Dame commencement https://buff.ly/2kumSIG","","","","1000364979546152960","","","https://twitter.com/FireyTopaz/status/1000364979546152960",""
"whigheagles","2018-05-26-08:04",0,0,0,"Graduates walk out on Pence at Notre Dame commencement https://www.fox25boston.com/news/graduates-walk-out-on-pence-at-notre-dame-commencement/524967109 …","","","","1000346957477564416","","","https://twitter.com/whigheagles/status/1000346957477564416",""
"aegletes","2018-05-26-07:43",0,0,0,"Graduates walk out on VP Pence at Notre Dame commencement https://boston25.com/2HSo823 via @ boston25","","@ boston25","","1000341553712451589","","","https://twitter.com/aegletes/status/1000341553712451589",""
