username,date,retweets,favorites,comments,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"Olympics_24_7","2018-08-07-01:47",0,0,0,"Investigators doubt Islamist claim in Dortmund soccer bus attack - POLITICO http://ug2.co/XpVlqrj3","","","","1026706264611540992","","","https://twitter.com/Olympics_24_7/status/1026706264611540992",""
"Gr8eatNews","2018-08-06-19:00",0,0,0,"Investigators doubt Islamist claim in Dortmund soccer bus attack - POLITICO http://zk0.io/XpVlqrj3","","","","1026604040938053633","","","https://twitter.com/Gr8eatNews/status/1026604040938053633",""
"SportNewsSource","2018-08-02-17:40",0,0,0,"Investigators doubt Islamist claim in Dortmund soccer bus attack - POLITICO http://n1s.me /XpVlqrj3","","","","1025134193393774592","","","https://twitter.com/SportNewsSource/status/1025134193393774592",""
"Olympics_24_7","2018-07-29-20:49",0,0,0,"Investigators doubt Islamist claim in Dortmund soccer bus attack - POLITICO http://ug2.co/XpVlqrj3","","","","1023732195381469184","","","https://twitter.com/Olympics_24_7/status/1023732195381469184",""
"ProSportsNews10","2018-07-29-04:09",0,0,0,"Investigators doubt Islamist claim in Dortmund soccer bus attack - POLITICO http://urq.me/XpVlqrj3","","","","1023480579822694400","","","https://twitter.com/ProSportsNews10/status/1023480579822694400",""
"ProSportsNews10","2018-07-27-07:56",0,0,0,"Investigators doubt Islamist claim in Dortmund soccer bus attack - POLITICO http://urq.me/XpVlqrj3","","","","1022812994982621184","","","https://twitter.com/ProSportsNews10/status/1022812994982621184",""
"Sporty_News_","2018-07-26-22:10",0,0,0,"Investigators doubt Islamist claim in Dortmund soccer bus attack - POLITICO http://3df.me/XpVlqrj3","","","","1022665386762887169","","","https://twitter.com/Sporty_News_/status/1022665386762887169",""
"Sporty_News_","2018-07-25-20:06",0,0,0,"Investigators doubt Islamist claim in Dortmund soccer bus attack - POLITICO http://3df.me/XpVlqrj3","","","","1022272028722823169","","","https://twitter.com/Sporty_News_/status/1022272028722823169",""
"SportNewsSource","2018-07-25-17:05",0,0,0,"Investigators doubt Islamist claim in Dortmund soccer bus attack - POLITICO http://n1s.me /XpVlqrj3","","","","1022226266362134529","","","https://twitter.com/SportNewsSource/status/1022226266362134529",""
"WorldCupWonder","2018-07-25-02:51",0,0,0,"Investigators doubt Islamist claim in Dortmund soccer bus attack - POLITICO http://kj3.me /XpVlqrj3","","","","1022011456856965121","","","https://twitter.com/WorldCupWonder/status/1022011456856965121",""
"Terror_Watch_","2018-07-24-10:45",0,0,0,"Investigators doubt Islamist claim in Dortmund soccer bus attack - POLITICO http://xih.me/XpVlqrj3","","","","1021768356599349248","","","https://twitter.com/Terror_Watch_/status/1021768356599349248",""
"ProSportsNews10","2018-07-22-07:44",0,0,0,"Investigators doubt Islamist claim in Dortmund soccer bus attack - POLITICO http://urq.me/XpVlqrj3","","","","1020997908668329984","","","https://twitter.com/ProSportsNews10/status/1020997908668329984",""
"SportNewsSource","2018-07-21-23:17",0,0,0,"Investigators doubt Islamist claim in Dortmund soccer bus attack - POLITICO http://n1s.me /XpVlqrj3","","","","1020870375788466176","","","https://twitter.com/SportNewsSource/status/1020870375788466176",""
"Terror_Watch_","2018-07-21-15:20",0,0,0,"Investigators doubt Islamist claim in Dortmund soccer bus attack - POLITICO http://xih.me/XpVlqrj3","","","","1020750259218276352","","","https://twitter.com/Terror_Watch_/status/1020750259218276352",""
"TerrorismWatch2","2018-07-21-01:03",0,0,0,"Investigators doubt Islamist claim in Dortmund soccer bus attack - POLITICO http://xih.me/XpVlqrj3","","","","1020534683984179200","","","https://twitter.com/TerrorismWatch2/status/1020534683984179200",""
"Terror_Watch_","2018-07-20-19:00",0,0,0,"Investigators doubt Islamist claim in Dortmund soccer bus attack - POLITICO http://xih.me/XpVlqrj3","","","","1020443373101092864","","","https://twitter.com/Terror_Watch_/status/1020443373101092864",""
"ProSportsNews10","2018-07-20-05:21",0,0,0,"Investigators doubt Islamist claim in Dortmund soccer bus attack - POLITICO http://urq.me/XpVlqrj3","","","","1020237336599322624","","","https://twitter.com/ProSportsNews10/status/1020237336599322624",""
"TerrorismWatch2","2018-07-19-23:25",0,0,0,"Investigators doubt Islamist claim in Dortmund soccer bus attack - POLITICO http://xih.me/XpVlqrj3","","","","1020147604976553985","","","https://twitter.com/TerrorismWatch2/status/1020147604976553985",""
"UFFootballFan_","2018-07-19-22:56",0,0,0,"Investigators doubt Islamist claim in Dortmund soccer bus attack - POLITICO http://bki.me/XpVlqrj3","","","","1020140475070722048","","","https://twitter.com/UFFootballFan_/status/1020140475070722048",""
"SportEventNews","2018-07-17-03:48",0,0,0,"Investigators doubt Islamist claim in Dortmund soccer bus attack - POLITICO http://n1s.me /XpVlqrj3","","","","1019126756933029888","","","https://twitter.com/SportEventNews/status/1019126756933029888",""
"TerrorismWatch2","2018-07-16-22:11",0,0,0,"Investigators doubt Islamist claim in Dortmund soccer bus attack - POLITICO http://xih.me/XpVlqrj3","","","","1019041806640664582","","","https://twitter.com/TerrorismWatch2/status/1019041806640664582",""
"UFFootballFan_","2018-07-16-20:26",0,0,0,"Investigators doubt Islamist claim in Dortmund soccer bus attack - POLITICO http://bki.me/XpVlqrj3","","","","1019015520941674497","","","https://twitter.com/UFFootballFan_/status/1019015520941674497",""
"NHLNewsAlerts_","2018-07-13-15:12",0,0,0,"Investigators doubt Islamist claim in Dortmund soccer bus attack - POLITICO http://nb2.co/XpVlqrj3","","","","1017849170357620736","","","https://twitter.com/NHLNewsAlerts_/status/1017849170357620736",""
"TerrorismWatch2","2018-07-13-02:57",0,0,0,"Investigators doubt Islamist claim in Dortmund soccer bus attack - POLITICO http://xih.me/XpVlqrj3","","","","1017664398712766465","","","https://twitter.com/TerrorismWatch2/status/1017664398712766465",""
"WorldCupPath","2018-07-10-07:41",0,0,0,"Investigators doubt Islamist claim in Dortmund soccer bus attack - POLITICO http://bki.me/XpVlqrj3","","","","1016648544109977602","","","https://twitter.com/WorldCupPath/status/1016648544109977602",""
"GoSportsNewFans","2018-07-08-01:59",0,0,0,"Investigators doubt Islamist claim in Dortmund soccer bus attack - POLITICO http://nv9.me/XpVlqrj3","","","","1015837785561985025","","","https://twitter.com/GoSportsNewFans/status/1015837785561985025",""
"Gr8eatNews","2018-07-03-19:03",0,0,0,"Investigators doubt Islamist claim in Dortmund soccer bus attack - POLITICO http://zk0.io/XpVlqrj3","","","","1014283595006005250","","","https://twitter.com/Gr8eatNews/status/1014283595006005250",""
