username,date,retweets,favorites,comments,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"Rocketnews1","2018-07-06-11:16",0,0,0,"Europe: Moves to further limit refugee flow prompt concern | Italy, Germany and Austria plan to hold talks to ‘close' the southern refugee route into Europe. | http://www.rocketnews.com/2018/07/europe-moves-to-further-limit-refugee-flow-prompt-concern/ …","","","","1015253196606976004","","","https://twitter.com/Rocketnews1/status/1015253196606976004",""
"ultrascanhumint","2018-07-06-10:17",0,0,0,"Europe: Moves to further limit refugee flow prompt concern: Italy, Germany and Austria plan to hold talks to 'close' the southern refugee route into Europe. http://dlvr.it/QZgpPv","","","","1015238219342929923","","","https://twitter.com/ultrascanhumint/status/1015238219342929923",""
"BestRelianceCom","2017-04-14-09:01",0,0,0,"Europe close to limit on refugee numbers EU president says - http://bestreliance.com/2016/09/05/europe-close-to-limit-on-refugee-numbers-eu-president-says/ …","","","","852869499674087425","","","https://twitter.com/BestRelianceCom/status/852869499674087425",""
"alantravis40","2017-02-09-03:10",3,1,0,"No time limit on Dubs amendment but ministers close scheme to resettle lone refugee children from Europe in UK after arrival of only 350 pic.twitter.com/71GgDsLIle","","","","829603438430343168","","","https://twitter.com/alantravis40/status/829603438430343168","https://pbs.twimg.com/media/C4NX63XWQAALQOU.jpg"
"ThisisAnnaLu","2017-02-08-17:11",0,0,0,"RIP @ HansRosling .'There is a limit for how many refugees a country can recieve. But no country i Europe is even close to that limit!'","","@ HansRosling","","829452503938916353","","","https://twitter.com/ThisisAnnaLu/status/829452503938916353",""
"JohnJohnhooja","2016-11-27-19:55",0,0,0,"http://CNN.com - RSS Channel - Regions - Europe: Europe 'close to limit' on refugees: EU president http://ranatex.com/RTM/1/index.php/2016/09/04/cnn-com-rss-channel-regions-europe-europe-close-to-limit-on-refugees-eu-president/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost …","","","","803039485692887041","","","https://twitter.com/JohnJohnhooja/status/803039485692887041",""
"JohnJohnhooja","2016-11-09-02:55",0,0,0,"http://CNN.com - RSS Channel - Regions - Europe: Europe 'close to limit' on refugees: EU president http://ranatex.com/RTM/1/index.php/2016/09/04/cnn-com-rss-channel-regions-europe-europe-close-to-limit-on-refugees-eu-president/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost …","","","","796259800120180736","","","https://twitter.com/JohnJohnhooja/status/796259800120180736",""
"BestRelianceCom","2016-11-05-13:04",0,0,0,"Europe close to limit on refugee numbers EU president says - http://bestreliance.com/2016/09/05/europe-close-to-limit-on-refugee-numbers-eu-president-says/ …","","","","794948606964932608","","","https://twitter.com/BestRelianceCom/status/794948606964932608",""
"Diabetes_kill","2016-10-11-16:42",0,0,0,"http://CNN.com – RSS Channel – Regions – Europe: Europe ‘close to limit’ on refugees: EU president http://www.meragem.com/cure/2016/09/04/cnn-com-rss-channel-regions-europe-europe-close-to-limit-on-refugees-eu-president/ …","","","","785943774815891456","","","https://twitter.com/Diabetes_kill/status/785943774815891456",""
"al_baazi","2016-10-11-09:14",0,0,0,"http://CNN.com – RSS Channel – Intl Homepage – News: Europe ‘close to limit’ on refugees: EU president http://www.meragem.com/traffics/2016/09/04/cnn-com-rss-channel-intl-homepage-news-europe-close-to-limit-on-refugees-eu-president/ …","","","","785831027088338944","","","https://twitter.com/al_baazi/status/785831027088338944",""
"IronManRecords","2016-10-09-13:14",0,0,0,"Europe 'close to limit' on refugee numbers, EU says http://buff.ly/2bZZRHF pic.twitter.com/KXbKbP45Wp","","","","785166469046960128","","","https://twitter.com/IronManRecords/status/785166469046960128","https://pbs.twimg.com/media/CuV4vcuXgAA8Uqg.jpg"
"ranae392","2016-09-26-17:20",2,0,0,"Europe is 'close to limit' on accepting refugees, EU President Donald Tusk said Sunday, as he urged the international community to do more","","","","780517329255931904","","","https://twitter.com/ranae392/status/780517329255931904",""
"GRCLeader1","2016-09-25-07:14",0,0,0,"http://CNN.com - RSS Channel - Intl Homepage - News: Europe 'close to limit' on refugees: EU president http://ranatex.com/plurk/?p=24533","","","","780002587714195456","","","https://twitter.com/GRCLeader1/status/780002587714195456",""
"JohnJohnhooja","2016-09-19-10:11",0,0,0,"http://CNN.com - RSS Channel: Europe 'close to limit' on refugee numbers, EU president says http://ranatex.com/twitter/index.php/2016/09/04/cnn-com-rss-channel-europe-close-to-limit-on-refugee-numbers-eu-president-says/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost … # textile","","","# textile","777872727680122881","","","https://twitter.com/JohnJohnhooja/status/777872727680122881",""
"RDziewonski","2016-09-13-13:38",1,0,0,"Europe is 'close to limit' on accepting refugees, EU President Donald Tusk said Sunday, as he urged the international community to do more","","","","775750400607678464","","","https://twitter.com/RDziewonski/status/775750400607678464",""
"dbphenry","2016-09-12-09:44",0,0,0,"Europe is 'close to limit' on accepting refugees, EU President Donald Tusk said Sunday, as he urged the international community to do more","","","","775329131462594561","","","https://twitter.com/dbphenry/status/775329131462594561",""
"martha15023","2016-09-10-08:49",3,0,0,"Europe is 'close to limit' on accepting refugees, EU President Donald Tusk said Sunday, as he urged the international community to do more","","","","774590510128324608","","","https://twitter.com/martha15023/status/774590510128324608",""
"eroniler","2016-09-10-06:44",0,0,1,"Europe 'close to limit' on refugees, @ CNN http://cnn.it/2cz7da4 . Arabs laugh at EU for sending refugees to Europe and keep none.","","@ CNN","","774559228350570497","","","https://twitter.com/eroniler/status/774559228350570497",""
"abel1453","2016-09-08-14:51",0,0,0,"Europe is 'close to limit' on refugee numbers, EU President says http://cnn.it/2csAZcR","","","","773957039257219072","","","https://twitter.com/abel1453/status/773957039257219072",""
"SignsofEndTimes","2016-09-07-13:57",0,0,0,"Senate Deadlocked on Zika & Government Funding Europe is 'close to limit' on accepting refugees, EU President Donald Tusk said Sunday","","","","773580843977629696","","","https://twitter.com/SignsofEndTimes/status/773580843977629696",""
"horacio59176","2016-09-07-09:19",1,0,0,"Europe is 'close to limit' on accepting refugees, EU President Donald Tusk said Sunday, as he urged the international community to do more","","","","773510903702679553","","","https://twitter.com/horacio59176/status/773510903702679553",""
"naseeralikhan8","2016-09-06-23:01",0,0,0,"http://CNN.com – RSS Channel – Regions – Europe: Europe ‘close to limit’ on refugees: EU president http://goo.gl/fb/1wECj4","","","","773355488276844544","","","https://twitter.com/naseeralikhan8/status/773355488276844544",""
"Hephaestus7","2016-09-06-21:23",0,0,0,"Europe 'close to limit' on refugee numbers, EU president says - http://CNN.com http://www.cnn.com/2016/09/04/europe/g20-europe-refugees/index.html …","","","","773330945382506496","","","https://twitter.com/Hephaestus7/status/773330945382506496",""
"ScottLegalPC","2016-09-06-20:00",0,0,0,"Europe 'close to limit' on # refugee numbers, EU president, # DonaldTusk says # migration # immigration # G20summit http://ow.ly/osNr303Xa9I","","","# refugee # DonaldTusk # migration # immigration # G20summit","773309987493994496","","","https://twitter.com/ScottLegalPC/status/773309987493994496",""
"shezibelli1","2016-09-06-19:04",0,0,0,"http://CNN.com - RSS Channel - Intl Homepage - News: Europe 'close to limit' on refugees: EU president - http://ranatex.com/plurk/index.php/2016/09/04/cnn-com-rss-channel-intl-homepage-news-europe-close-to-limit-on-refugees-eu-president/ …","","","","773295758393085953","","","https://twitter.com/shezibelli1/status/773295758393085953",""
"mVespa1","2016-09-06-18:17",1,0,0,"Europe 'close to limit' on refugee numbers, EU says @ CNN http://cnn.it/2cz7da4","","@ CNN","","773283973443293184","","","https://twitter.com/mVespa1/status/773283973443293184",""
"Love4_Syria","2016-09-06-12:10",0,1,0,"Europe 'close to limit' on refugee numbers, EU president says http://edition.cnn.com/2016/09/04/europe/g20-europe-refugees/ … # EU # Refugees # RefugeeHighway # PRAYforREFUGEES","","","# EU # Refugees # RefugeeHighway # PRAYforREFUGEES","773191638147538944","","","https://twitter.com/Love4_Syria/status/773191638147538944",""
"SMcK17","2016-09-06-11:41",0,0,0,"Europe is 'close to limit' on refugee numbers, EU President says http://ln.is/edition.cnn.com/2016/6rLTs … - @ cnni","","@ cnni","","773184244701130752","","","https://twitter.com/SMcK17/status/773184244701130752",""
"Aeffiliates","2016-09-06-02:47",0,0,0,"Europe 'close to limit' on refugee numbers, EU president says http://cnn.it/2bVl7Q8","","","","773049844948668416","","","https://twitter.com/Aeffiliates/status/773049844948668416",""
"manstys","2016-09-06-02:45",0,0,0,"Turkey hosts 2.7 million and Jordan – over 0.6 million Syrian refugees, but it is Europe that's „close to limit”? https://twitter.com/cnnbrk/status/772363871768211456 …","","","","773049381532667904","","","https://twitter.com/manstys/status/773049381532667904",""
"ChamodiGSK","2016-09-06-00:25",0,1,0,"# Europe is 'close to limit' on accepting refugees, # EU president says, as he urged other countries to do more. pic.twitter.com/jKEjjgRG3Q","","","# Europe # EU","773014348880941056","","","https://twitter.com/ChamodiGSK/status/773014348880941056","https://pbs.twimg.com/media/CrpMTnMVUAEPdua.jpg"
"douglosbridggs","2016-09-05-21:36",0,0,0,"Europe 'close to limit' on refugees: EU president - http://wp.me/p7es5w-8Zv","","","","772971684743610369","","","https://twitter.com/douglosbridggs/status/772971684743610369",""
"OliviaCaribbean","2016-09-05-21:04",0,1,1,"# adoptarefugee Europe 'close to limit' on refugee numbers, EU says @ CNNIhttp://cnn.it/2cz5h1B","","@ CNNIhttp","# adoptarefugee","772963532635635712","","","https://twitter.com/OliviaCaribbean/status/772963532635635712",""
"BerryHAsh","2016-09-05-16:34",0,0,0,"EU 'close to limit' on refugees: Europe is 'close to limit' on accepting refugees, EU President Donald Tusk ... http://bit.ly/2bSJrDu","","","","772895613427994624","","","https://twitter.com/BerryHAsh/status/772895613427994624",""
"FallonGrifflin","2016-09-05-16:34",0,0,0,"EU 'close to limit' on refugees: Europe is 'close to limit' on accepting refugees, EU President Donald Tusk ... http://bit.ly/2bSJrDu","","","","772895611595034626","","","https://twitter.com/FallonGrifflin/status/772895611595034626",""
"toughtalk16","2016-09-05-14:18",0,0,0,"http://www.isayitasiseeit.com/muslim-syrian-refugees-saudi-arabia-qatar-uae-know-dont/ … Europe 'close to limit' on refugee numbers, EU says @ CNN http://cnn.it/2cz7da4","","@ CNN","","772861406832189440","","","https://twitter.com/toughtalk16/status/772861406832189440",""
"luciomelandri","2016-09-05-13:37",2,0,0,"Europe 'close to limit' on refugee numbers, EU president says http://edition.cnn.com/2016/09/04/europe/g20-europe-refugees/ …","","","","772851087565029376","","","https://twitter.com/luciomelandri/status/772851087565029376",""
"kollerhead","2016-09-05-11:25",0,0,0,"# RefugeeCrisis # Europe is 'close to limit' on # refugee # refugees numbers # EU President says http://cnn.it/2csAZcR pic.twitter.com/viyKCymrOx","","","# RefugeeCrisis # Europe # refugee # refugees # EU","772817955382059008","","","https://twitter.com/kollerhead/status/772817955382059008","https://pbs.twimg.com/media/CrlnW0tWcAASNLR.jpg"
"mark1854now","2016-09-05-11:17",0,0,0,"@ cnni: Europe is close to limit.on refugee numbers EU President says http://cnn.it/2csAZcR pic.twitter.com/jjZ77O0pBl no its not, it's FULL!","","@ cnni","","772815952316600320","","","https://twitter.com/mark1854now/status/772815952316600320","https://pbs.twimg.com/media/CrlnW0tWcAASNLR.jpg"
"Ncvoyager","2016-09-05-10:30",0,0,1,"Europe 'close to limit' on refugee numbers, EU says @ CNN http://cnn.it/2cz7da4","","@ CNN","","772804029550395392","","","https://twitter.com/Ncvoyager/status/772804029550395392",""
"bcnn1","2016-09-05-10:12",0,0,0,"EU President Says Europe Is ‘Close to Limit’ on Accepting Refugees http://blackchristiannews.com/2016/09/eu-president-says-europe-is-close-to-limit-on-accepting-refugees/ …pic.twitter.com/of3nu4d5DY","","","","772799576537309185","","","https://twitter.com/bcnn1/status/772799576537309185","https://pbs.twimg.com/media/CrmJHhkUEAIUr1N.jpg"
