username,date,retweets,favorites,comments,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"cgnetwork","2017-01-28-15:07",0,0,0,"Iraqi man speaks out after release: One of the men detained at JFK airport, after President… https://goo.gl/fb/2XTHSA","","","","825435247370240002","","","https://twitter.com/cgnetwork/status/825435247370240002",""
"JessicaHorne38","2017-01-28-14:56",0,0,0,"Iraqi man speaks out after release: One of the men detained at JFK airport, after President Trump signed an… http://dlvr.it/NDV78K","","","","825432280084525056","","","https://twitter.com/JessicaHorne38/status/825432280084525056",""
"MaryArmstrong2","2017-01-28-14:56",0,0,0,"Iraqi man speaks out after release: One of the men detained at JFK airport, after President Trump signed an… http://dlvr.it/NDV78c","","","","825432279853862912","","","https://twitter.com/MaryArmstrong2/status/825432279853862912",""
"puttnpdx","2017-01-28-14:31",0,0,0,"Iraqi man speaks out after release - One of the men detained at JFK airport, after President Trump signed an ex... http://ow.ly/WbH85092x2p","","","","825425969934659584","","","https://twitter.com/puttnpdx/status/825425969934659584",""
"vinciiwilliams","2017-01-28-14:17",0,0,0,"Iraqi man speaks out after release - One of the men detained at JFK airport, after President Trump signed an ex... http://ow.ly/pwxs5092wlk","","","","825422472577241088","","","https://twitter.com/vinciiwilliams/status/825422472577241088",""
"zyiteblog","2017-01-28-14:00",0,0,0,"Iraqi man speaks out after release - One of the men detained at JFK airport, after President Trump signed an ex... http://ow.ly/7wqh5092v1A","","","","825418326818033665","","","https://twitter.com/zyiteblog/status/825418326818033665",""
"americandailys","2017-01-28-13:59",0,0,0,"Iraqi man speaks out after release: One of the men detained at JFK airport, after President… https://goo.gl/fb/cJuX6Z","","","","825418004963917826","","","https://twitter.com/americandailys/status/825418004963917826",""
"BejahNEWS","2017-01-28-13:43",0,0,0,"Iraqi man speaks out after release: One of the men detained at JFK airport, aft.. via http://budurl.com/RGBBlog16 # News http://dld.bz/fvG7q","","","# News","825414011663556608","","","https://twitter.com/BejahNEWS/status/825414011663556608",""
"banihafidz34","2017-01-28-13:36",0,0,0,"Iraqi man speaks out after release: One of the men detained at JFK airport, after President Trump signed an… http://dlvr.it/NDT4Gw pic.twitter.com/1rkkGlRQUY","","","","825412170917646337","","","https://twitter.com/banihafidz34/status/825412170917646337","https://pbs.twimg.com/media/C3Rz_kCUMAAF_HA.jpg"
"fmmnet","2017-01-28-13:36",0,0,0,"Iraqi man speaks out after release: One of the men detained at JFK airport, after President Trump signed an… http://dlvr.it/NDT3yR","","","","825412144346787840","","","https://twitter.com/fmmnet/status/825412144346787840",""
