username,date,retweets,favorites,comments,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"DailyMail","2018-02-26-09:40",4,7,0,"Record number of visitors attend Florida Gun Show two weeks after the school shooting http://dailym.ai/2GL9oBl","","","","968133578872762368","","","https://twitter.com/DailyMail/status/968133578872762368",""
"arsenalfansciub","2018-02-18-12:59",0,0,0,"After Florida school shooting, hundreds attend gun show less than 50 miles away. https://fb.me/MrKT5rAF","","","","965284683507470337","","","https://twitter.com/arsenalfansciub/status/965284683507470337",""
"NBCNews","2018-02-18-08:49",159,202,352,"After Florida school shooting, hundreds attend gun show less than 50 miles away. http://nbcnews.to/2EPOiEy 'We do need to realize that lawfully licensed gun owners have the right to defend themselves.'","","","","965221614219542528","","","https://twitter.com/NBCNews/status/965221614219542528",""
"MicahGrimes","2018-02-18-08:41",4,3,2,"After Florida school shooting, hundreds attend gun show less than 50 miles away. http://nbcnews.to/2EPOiEy 'We do need to realize that lawfully licensed gun owners have the right to defend themselves.'","","","","965219806315237376","","","https://twitter.com/MicahGrimes/status/965219806315237376",""
"TressaGehron","2018-02-18-08:23",1,0,0,"After Florida school shooting, hundreds attend gun show less than 50 miles away. http://nbcnews.to/2EPOiEy","","","","965215288978485249","","","https://twitter.com/TressaGehron/status/965215288978485249",""
"kotaknaren","2018-02-18-03:01",0,0,0,"After Florida school shooting, hundreds attend gun show less than 50 miles away. http://nbcnews.to/2EPOiEy","","","","965134100188327938","","","https://twitter.com/kotaknaren/status/965134100188327938",""
"Margoandhow","2018-02-17-22:55",2,3,1,"There's something about Florida ... 'After Parkland school shooting, hundreds attend nearby gun show in Miami.'","","","","965072336880914433","","","https://twitter.com/Margoandhow/status/965072336880914433",""
"viplavam","2018-02-17-22:10",0,0,0,"Huge Florida gun show goes ahead THREE DAYS after high school shooting left 17 dead - and children attend for free - Mirror Online https://www.mirror.co.uk/news/us-news/florida-gun-show-goes-ahead-12044003 …","","","","965060885164187649","","","https://twitter.com/viplavam/status/965060885164187649",""
"VictoriaBaldas2","2018-02-17-18:28",0,1,0,"After Parkland school shooting, hundreds attend nearby gun show in Miami https://www.nbcnews.com/news/us-news/after-parkland-school-shooting-hundreds-attend-nearby-gun-show-miami-n849066 … # FloridaSchoolShooting A sharp illustration of the divide over guns in America today. On sale at the gun show: the AR 15, the same weapon used by the Florida shooter.","","","# FloridaSchoolShooting","965004958969057282","","","https://twitter.com/VictoriaBaldas2/status/965004958969057282",""
"marmite_","2018-02-17-17:18",3,1,0,"Huge Florida gun show goes ahead THREE DAYS after high school shooting left 17 dead - and children attend for free # GunControlNow # WeCallBS # NRAKillsKids # ImpeachTrump # NRABloodMoney https://www.mirror.co.uk/news/us-news/florida-gun-show-goes-ahead-12044003 …","","","# GunControlNow # WeCallBS # NRAKillsKids # ImpeachTrump # NRABloodMoney","964987541035323392","","","https://twitter.com/marmite_/status/964987541035323392",""
"MandyEnrightRD","2018-02-17-16:01",0,0,0,"After Florida school shooting, hundreds attend gun show less than 50 miles away. http://www.nbcnews.com.convey.pro/l/JBg8GZQ by # NBCNews via @ c0nvey","","@ c0nvey","# NBCNews","964967976595271684","","","https://twitter.com/MandyEnrightRD/status/964967976595271684",""
"NBCNews","2018-02-17-15:52",387,359,493,"After Florida school shooting, hundreds attend gun show less than 50 miles away. http://nbcnews.to/2EPOiEy","","","","964965795477499904","","","https://twitter.com/NBCNews/status/964965795477499904",""
