username,date,retweets,favorites,comments,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"fox13","2017-05-20-04:05",1,3,3,"Driver in deadly Times Square crash said God made him do it, tested positive for PCP http://bit.ly/2rnTRDJ pic.twitter.com/65aJXhaBAz","","","","865840803868012544","","","https://twitter.com/fox13/status/865840803868012544","https://pbs.twimg.com/media/DAQVnxyXUAAJVZf.jpg"
"supra1Bqteam","2017-05-19-15:58",0,0,0,"Driver in deadly Times Square crash said God made him do it, tested positive for PCP http://ift.tt/2r0RFlQ","","","","865657905042804739","","","https://twitter.com/supra1Bqteam/status/865657905042804739",""
"chinamanblue","2017-05-19-15:48",0,0,0,"Driver in Deadly Times Square Rampage Tested Positive for PCP, Said God Made Him Do It: Law Enforcement http://on.ktla.com/DBXLm via @ ktla","","@ ktla","","865655425458348033","","","https://twitter.com/chinamanblue/status/865655425458348033",""
"ToBeSafeNSound","2017-05-19-15:24",0,0,0,"Driver in Deadly Times Square Rampage Tested Positive for PCP, Said God Made Him Do It: Law Enforcement http://on.ktla.com/DBXLm","","","","865649335786061824","","","https://twitter.com/ToBeSafeNSound/status/865649335786061824",""
"butstories","2017-05-19-13:59",0,0,0,"Driver in Deadly Times Square Rampage Tested Positive for PCP, Said God Made Him… http://newsbut.com/driver-in-deadly-times-square-rampage-tested-positive-for-pcp-said-god-made-him/ …","","","","865628027270578177","","","https://twitter.com/butstories/status/865628027270578177",""
"AceBreakingNews","2017-05-19-11:41",0,0,0,"# Breaking144Update – Driver who plowed into crowd in Times Square tested positive for PCP and said God made… https://acebreakingnews.wordpress.com/2017/05/19/breaking144update-driver-who-plowed-into-crowd-in-times-square-tested-positive-for-pcp-and-said-god-made-him-do-it-officials-say-httpift-tt2qxwgok-acenewsdesk-acebreakingnews/ …","","","# Breaking144Update","865593189281013760","","","https://twitter.com/AceBreakingNews/status/865593189281013760",""
"ChanteeLans","2017-05-19-10:37",0,1,0,"Driver who plowed into crowd in Times Square tested positive for PCP and said God made him do it, officials say @ CNN @ cbsboston","","@ CNN @ cbsboston","","865577147532009477","","","https://twitter.com/ChanteeLans/status/865577147532009477",""
"JoeButtittaTV","2017-05-19-08:45",0,0,0,"On PCP and said God told him to do it. Times Square driver now charged with murder. http://www.keyt.com/news/national-world/driver-charged-with-murder-in-times-square-crash/505988943 …","","","","865548844657922048","","","https://twitter.com/JoeButtittaTV/status/865548844657922048",""
"AnAtheistOpines","2017-05-19-07:09",0,0,0,"# timessquare driver claimed God made him do it but he also was on PCP. R we calling this christian terrorism or not? http://www.cnn.com/2017/05/19/us/new-york-times-square-driver-charged/index.html …","","","# timessquare","865524810012438528","","","https://twitter.com/AnAtheistOpines/status/865524810012438528",""
"utesco","2017-05-19-03:31",0,0,0,"Driver who plowed into crowd in Times Square tested positive for PCP and said God made him do it... http://cnn.it/2q26mQl by # CNNpic.twitter.com/OCASNDkAUC","","","# CNNpic","865470051675131904","","","https://twitter.com/utesco/status/865470051675131904","https://pbs.twimg.com/media/DALEbGXVoAE-cPs.jpg"
"NewsObservatory","2017-05-19-02:50",0,0,0,"Driver who plowed into crowd in Times Square tested positive for PCP and said ‘God made him do it’ https://voiceofpeopletoday.com/driver-who-plowed-into-crowd-in-times-square-tested-positive-for-pcp-and-said-god-made-him-do-it/ …","","","","865459562828120064","","","https://twitter.com/NewsObservatory/status/865459562828120064",""
