content,username,replyto,permalink,time
"Yesterday, ,@,IvankaTrump, celebrated the Jobs Report. ,https://,fxn.ws/2FGHXI3, ,pic.twitter.com/WtYpW3J4wn",FoxNews,,https://twitter.com/FoxNews/status/992636507608399873,1525497960
"And who was POTUS during the vast majority of that recovery? (,#,protip, It wasn't Trump)  ,#,ThanksObama",allhailfreezer,"FoxNews,IvankaTrump",https://twitter.com/allhailfreezer/status/992636964720594945,1525498069
"Yeah, the obama 9 year plan.",realamerican371,"allhailfreezer,FoxNews,IvankaTrump",https://twitter.com/realamerican371/status/992639537296936960,1525498682
"Hypocrisy is the greatest luxury, & tho her & her dad's crap clothing lines are MADE IN CHINA, the're all about that luxury.  Waiting to hear this SHATHOLE CHINA SWEATSHOP BOSS repeat her dad's""Hire Americans, Keep US Jobs in the US"" dishonest BS. ,@,AFLCIO, ,@,USDOL, ,@,WhiteHouse, ,@,ABC,pic.twitter.com/q2Sunajzbx",dinodogstar,"FoxNews,IvankaTrump",https://twitter.com/dinodogstar/status/992642175719694337,1525499311
"#,LockHerUp,: Ivanka vacationed w/ Putin's female friend in 2015, which she also failed to disclose, It's said, tho not confirmed, that Putin's' friend(GF?) INTROCUDED her to ,@,JaredKusher,. ,@,CNN, ,@,jamescomey1, ,@,FoxNewsSunday, ,@,MeetThePress, ,@,WSJ, ,@,nytimes, ,@,washingtonpost, ,@,realDonaldTrump,pic.twitter.com/xzSuy5JBSz",dinodogstar,"dinodogstar,FoxNews",https://twitter.com/dinodogstar/status/992643783941677057,1525499695
"LIE BY OMISSION: ,#,LockIvankaUp, ,#,TrumpCrimeFamily, ,#,TRumpTrash, ,@,TheDeplorables, ,@,foxandfriends, ,http://www.,newsweek.com/ivanka-trump-r,ussian-lawyer-meeting-774080, ,…, ,@,whpresscorps, ,@,VP, ,@,IvankaTrumpHQ, ,@,seanhannity, ,@,CNNPolitics, ,@,YahooNews, ,@,YahooFinance, ,@,Yahoo, ,@,foxandfriends, ,@,DonaldJTrumpJr, ,@,700club, ,@,washingtonweek, ,@,WomenGOP, ,@,maddow",dinodogstar,"dinodogstar,FoxNews",https://twitter.com/dinodogstar/status/992647031092121600,1525500469
"Back to the $$$, when it's all the ,@,GOP, cares about : We KNOW ,@,TIME, is respected by Donald, sinice he stole their intellectual property, logo & format, to craft his own special ,#,FakeNews, report.  time .com/4465744/donald-trump-undocumented-workers/ ,@,CNNMoney, ,@,OccupyDemocrats, ,@,NPR",dinodogstar,"dinodogstar,FoxNews",https://twitter.com/dinodogstar/status/992656002318262273,1525502608
"From a RIGHT-leaning news outlet: ,https://www.,nationalreview.com/corner/donald-,trump-immigration-hypocrite-who-ignores-american-workers/, ,…, ,@,AFL, ,@,changeisneeded_, ,#,WallinTrump, ,@,WestJournalism, ,@,CR, ,@,IngrahamAngle, ,@,FoxBusiness, ,@,YahooPolitics, ,@,SenWarren, ,@,dccc, ,@,HouseDemocrats, ,@,donlemon",dinodogstar,"dinodogstar,FoxNews",https://twitter.com/dinodogstar/status/992658256727330816,1525503145
"https://www.,nationalreview.com/2016/02/donald,-trump-foreign-workers-american-workers-arent-good-enough/, ,…, ,@,BBCAMERICA, ,@,HuffPostBiz, ,@,nprpolitics, ,@,CBSNews, ,@,GovMikeHuckabee, ,@,SHSanders45, ,@,Acosta, ,@,AC360, ,@,neilcavuto, ,@,BretBaier, ,@,USATODAY, ,@,funder, ,@,WSJMoneyBeat, ,@,politico, ,@,unionlaborworks, ,@,UAW, ,@,WorkingWomenFL, ,@,BarackObama, ,@,HillaryClinton, ,@,conserv_tribune, ,@,BreitbartNews",dinodogstar,"dinodogstar,FoxNews",https://twitter.com/dinodogstar/status/992660439128576000,1525503666
"http://,money.cnn.com/2016/03/18/new,s/economy/trump-mara;ago/index.html, ,…, ,#,Deplorables, ,@,MSNBC, ,@,maddow, ,@,donlemon, ,@,jaketapper, ,@,CNNSotu, ,@,LateNightSeth, ,@,colbertlateshow, ,@,FallonTonight, ,@,NYMag, ,@,NewYorker, ,@,esquire, ,@,chucktodd, ,@,SenSchumer, ,@,CoreyBooker, ,@,SenateGOP, ,@,HouseDemocrats, ,@,TrumpPence, ,@,STLLaborTribune, ,@,dscc, ,@,SenateDems, ,@,MSN_Money",dinodogstar,"dinodogstar,FoxNews",https://twitter.com/dinodogstar/status/992663723444789248,1525504449
