content,username,replyto,permalink,time
"1. I get asked how/if Bernie is ""tied to Russia"" a lot, so time for a thread on this…,@,CCLCatCam,https://,twitter.com/cclcatcam/stat,us/854203637589049344, ,…",Khanoisseur,,https://twitter.com/Khanoisseur/status/854344768142299137,1492526640
"2. In 2015, Sanders said US should join forces with Russia to fight ISIS–something Trump would later echo–not unusual until you consider…,pic.twitter.com/AyPP02si1k",Khanoisseur,"Khanoisseur,CCLCatCam",https://twitter.com/Khanoisseur/status/854348704194727937,1492527578
"3. Trump, Sanders hired strategists who worked for Putin puppet Yanukovych; both came out against TPP; both also fibbed about NATO's budget,pic.twitter.com/trRM5843Is",Khanoisseur,"Khanoisseur,CCLCatCam",https://twitter.com/Khanoisseur/status/854352619132690432,1492528512
"4. TPP was more than about trade–a counter to Russian, Chinese influence, but both Trump, Sanders misrepresented it,https://,twitter.com/khanoisseur/st,atus/854054339664424960, ,…",Khanoisseur,"Khanoisseur,CCLCatCam,Khanoisseur,LovethatMichael",https://twitter.com/Khanoisseur/status/854353857790361601,1492528807
"5. Sanders, a Socialist and an Independent, clearly ran to destroy Democratic Party establishment; so did Trump, a registered Dem 2001-2009",Khanoisseur,"Khanoisseur,CCLCatCam",https://twitter.com/Khanoisseur/status/854355982272536580,1492529313
"6. None of the points in this thread prove Sanders was a Russian plant but keep this in mind ,https://,twitter.com/khanoisseur/st,atus/821429450680086528, ,…",Khanoisseur,"Khanoisseur,CCLCatCam,LoserDonDrumpf",https://twitter.com/Khanoisseur/status/854357242132316160,1492529614
"I agree with many of Bernie's positions but am perplexed by his anti-TPP, anti-NATO rhetoric ,https://,twitter.com/resisttildeath,/status/854357581808185344, ,…",Khanoisseur,"Khanoisseur,CCLCatCam",https://twitter.com/Khanoisseur/status/854359640536006657,1492530186
"1. Stein, Sanders knew they were siphoning votes away from Clinton–that Russia, China wanted her to lose ,@,NoelPinson, ,https://,twitter.com/khanoisseur/st,atus/829060197402308608, ,…",Khanoisseur,Khanoisseur,https://twitter.com/Khanoisseur/status/854429410287534080,1492546820
"2. Hackers + Wikileaks targeted Clinton, campaign–but not Sanders, Stein, Trump for a reason–to manipulate opinion  against *Clinton only*",Khanoisseur,"Khanoisseur,NoelPinson",https://twitter.com/Khanoisseur/status/854430658826911744,1492547118
"3. Sanders, Stein, Trump team/campaign emails were likely just as ""scandalous"" as Podesta's but public never saw those–classic manipulation",Khanoisseur,"Khanoisseur,NoelPinson",https://twitter.com/Khanoisseur/status/854430979397607424,1492547194
