content,username,replyto,permalink,time
"Looks like the line for the bathroom at a Trump rally.,https://,twitter.com/HillaryClinton,/status/790383440478765056, ,…",mitchellvii,,https://twitter.com/mitchellvii/status/790383847724703744,1477277168
"@,HillaryClinton, that a a great crowd (for hillary)",JohnQNormie,mitchellvii,https://twitter.com/JohnQNormie/status/790384156337319936,1477277242
your sick!,kay_matte,"Bwana86,JohnQNormie,mitchellvii",https://twitter.com/kay_matte/status/790408236679720960,1477282983
"How about your son? Yeah, that's what I thought!",usaforamericans,"Bwana86,kay_matte",https://twitter.com/usaforamericans/status/790436295373762560,1477289673
"--> ,#,SickHillary, promotes LEWD ,#,MileyCyrus, as a ""Role Model"" for women! ,@,AJDelgado13, ,@,RealJamesWoods, ,@,Cernovich,pic.twitter.com/wEy09SJNum",Maxinerunner,"GOPReload,mitchellvii",https://twitter.com/Maxinerunner/status/790399260202143744,1477280843
".,@,mitchellvii, That's not what lines look like.",DylanVT42,mitchellvii,https://twitter.com/DylanVT42/status/790396014343643136,1477280069
"The line at the Trump rally in Pennsylvania was pretty crazy today!,pic.twitter.com/qLV7zLWUtm",NickCookVT,"DylanVT42,mitchellvii",https://twitter.com/NickCookVT/status/790401574367596544,1477281394
"@,HillaryClinton, pretty big crowd. Is it true?",briantidwell09,mitchellvii,https://twitter.com/briantidwell09/status/790384063030947840,1477277219
Rally attendees are more reasonable to purchase than Trump rally agitators.,TrumpsSquirrel,"briantidwell09,mitchellvii,HillaryClinton",https://twitter.com/TrumpsSquirrel/status/790384593136332804,1477277346
bill have you considered the fact you may have lost your mind,jrhennessy,mitchellvii,https://twitter.com/jrhennessy/status/790384603282280448,1477277348
Hillary's sitting. No stamina.,afashionfan,mitchellvii,https://twitter.com/afashionfan/status/790385673660399617,1477277603
"@,HillaryClinton, her stool is back.",WhitePillPopper,mitchellvii,https://twitter.com/WhitePillPopper/status/790385448174706688,1477277550
"@,HillaryClinton, Agree, Bill!  And the majority were bussed in and paid $15 an hour!",AngelOfTruth16,mitchellvii,https://twitter.com/AngelOfTruth16/status/790384286407024640,1477277273
"@,HillaryClinton, gullible people.They like that HRC will import more people we don't have jobs for. Increasing the welfare state",kay_matte,mitchellvii,https://twitter.com/kay_matte/status/790408064029626368,1477282942
"@,HillaryClinton, How many attendees did she bus in?",KarenMichele828,mitchellvii,https://twitter.com/KarenMichele828/status/790387333191364608,1477277999
