content,username,replyto,permalink,time
One of the surprising things I heard tonight in Tampa is Trump supporters saying I should be on their team. Anybody remember when we were all on the same team?  I do.,Acosta,,https://twitter.com/Acosta/status/1024481966119444481,1533090509
"I just know that you took a big hit for us.

I'm just a nobody constitutional attorney that believes in a somebody.

You.

Jim? You may never read this personally but please take of you. And a hug...okay, another one....one more. Ok.",jonibetrue,Acosta,https://twitter.com/jonibetrue/status/1024632188686323712,1533126325
"And haters, please just don't reply to me. I've heard it all.

You have the right to say what you have on this thread, but so do I.

Jim? One more hug....",jonibetrue,"jonibetrue,Acosta",https://twitter.com/jonibetrue/status/1024634612801130496,1533126903
"Agree. Jim is awesome and kind and truthful. Haters, go ask your dear leader why he is eviscerating ,#,EndangeredSpeciesAct, Thought he was against trophy hunting but right now his son is hunting lion,https://www.,denverpost.com/2018/03/06/don,ald-trump-elephant-trophy-hunting-ban-lifted/, ,…",smitty187,"jonibetrue,Acosta",https://twitter.com/smitty187/status/1024640766675701763,1533128370
"Our beautiful creatures get this from the Trump family as well....thank you for the reply very much.,pic.twitter.com/IE6Bs6zeLp",jonibetrue,"smitty187,Acosta",https://twitter.com/jonibetrue/status/1024641334781435904,1533128505
"We've got to protect the evisceration of ,#,EndangeredSpeciesAct, by going to FWS webside and vigorously opposing changes to the act. 31 days. Call & write reps before it's gone. We are now allowing trophy hunting HERE
,https://,stopthegrizhunt.org/&utm_source=ad,&utm_medium=website&utm_campaign=grizzly, ,…",smitty187,"jonibetrue,Acosta",https://twitter.com/smitty187/status/1024642866214264832,1533128870
"I signed that, although it unfortunately probably won't help. , he's doing everything to kill the environment.  
I hate him",TanyaInAlameda,"smitty187,jonibetrue,Acosta",https://twitter.com/TanyaInAlameda/status/1024688687290802177,1533139795
"As do I hate him but I can't be consumed and give up & let him kill at will. The media blackout on this is perplexing and scary. So is the silence of the Ds, everyone supports ,#,EndangeredSpeciesAct,https://,therevelator.org/africas-disapp,earing-giants/, ,…",smitty187,"TanyaInAlameda,jonibetrue,Acosta",https://twitter.com/smitty187/status/1024692050149744640,1533140597
I so agree!,TanyaInAlameda,"smitty187,jonibetrue,Acosta",https://twitter.com/TanyaInAlameda/status/1024693933056516096,1533141046
"You and ,@,CNN, have been so blindly biased you couldn’t even give us correct information about the election! We should’ve known there was a chance Trump might win! Instead everyone was blind sighted because of your poor work “journalism”. Shameful.",tianabelle,"Acosta,BillyCorben",https://twitter.com/tianabelle/status/1024522169106067456,1533100094
MAGA dumbfuck.,BartHubbuch,tianabelle,https://twitter.com/BartHubbuch/status/1024629464209215488,1533125675
pic.twitter.com/VGnJTCjzWy,tianabelle,BartHubbuch,https://twitter.com/tianabelle/status/1024633079057399808,1533126537
"This quote isn't by Socrates.

If there's one thing about Socrates that should inspire you, it's the Socratic Method: question your conclusions and look for contradictions.,https://www.,snopes.com/fact-check/soc,rates-debate-lost-slander-loser/, ,…",AngstyMidTwenty,"tianabelle,BartHubbuch",https://twitter.com/AngstyMidTwenty/status/1024661021284155393,1533133199
"I seriously cannot imagine Socrates using the word ""losers""",SadieLeMoyne,"AngstyMidTwenty,tianabelle,BartHubbuch",https://twitter.com/SadieLeMoyne/status/1024661433420865543,1533133297
Right?! That's the word that made me suspicious of the whole quote.,AngstyMidTwenty,"SadieLeMoyne,tianabelle,BartHubbuch",https://twitter.com/AngstyMidTwenty/status/1024661641701425154,1533133347
"Omg you guys are idiots you had to actually look it up , obviously that meme is sarcastic. ",tianabelle,"AngstyMidTwenty,SadieLeMoyne,BartHubbuch",https://twitter.com/tianabelle/status/1024671375376625664,1533135668
Spamming cry-laughing emojis just makes you look like you're really embarrassed at your own stupidity and you're trying to cover it up. I only EVER see people do that when they've been caught out.,GLaDOS_resists,"tianabelle,AngstyMidTwenty",https://twitter.com/GLaDOS_resists/status/1024684571479162880,1533138814
"Trump/ GOP have declared themselves to be devoid of empathy, humanity and literally intent on doing harm to the world. The ONLY SANE choice is one which DOESN'T SUPPORT them. So stop mourning the loss of 'team' and start thinking about your humanity and what it means to you.",Llove2chat,"Acosta,DebraMessing",https://twitter.com/Llove2chat/status/1024536237728780288,1533103448
"Oh.,pic.twitter.com/KXWcDpptBd",DocWashburn,"Llove2chat,Acosta,DebraMessing",https://twitter.com/DocWashburn/status/1024625123612090369,1533124640
You posted a pic where trump's body language can't even hide the fact that he does not want to hug her.,Llove2chat,"DocWashburn,Acosta,DebraMessing",https://twitter.com/Llove2chat/status/1024646953290883072,1533129845
People certainly see things differently.,ericandgina1947,"Llove2chat,DocWashburn",https://twitter.com/ericandgina1947/status/1024648256704393217,1533130156
Someone in the media is going to get injured by the “people” in these crowds. I’m disgusted.,misslaneym,Acosta,https://twitter.com/misslaneym/status/1024482519847190529,1533090641
"Oh but it’s ok to beat up trump supporters?  or follow govermental people to their homes ,kick them out of restaurants spit on them  ? Or better yet try to kill a bunch of congress members . Get a fucking clue please !!!!!!!!!!! Ridiculous",Flaggirl6,"misslaneym,Acosta",https://twitter.com/Flaggirl6/status/1024766634559324160,1533158379
"Trump started and continues this hatred of any and all who disagree with him. He, and he alone, owns this.",krock357,"Flaggirl6,misslaneym,Acosta",https://twitter.com/krock357/status/1024811700690841601,1533169124
"Trump's entire worldview is based upon every single transaction between two entities involving one winning and one losing without any awareness that reality doesn't work whatsoever in that manner unless the totality of what you know about ""business"" is real estate.",billyliberty,Acosta,https://twitter.com/billyliberty/status/1024484019587702786,1533090998
"He thinks he wins every transaction even when he declares bankruptcy,pic.twitter.com/Us7No6pwDX",KevinSt29358420,"billyliberty,Acosta",https://twitter.com/KevinSt29358420/status/1024502614497607681,1533095432
"Bankruptcy in biz is strategic, turning debt into asset. Wise up.",TEbergie,"KevinSt29358420,billyliberty,Acosta",https://twitter.com/TEbergie/status/1024504890226139141,1533095974
"Did you learn that in ,#,trumpuniversity,?",KevinSt29358420,"TEbergie,billyliberty,Acosta",https://twitter.com/KevinSt29358420/status/1024509305041682433,1533097027
"Every biz school teaches, ",TEbergie,"KevinSt29358420,billyliberty,Acosta",https://twitter.com/TEbergie/status/1024509687608180738,1533097118
"#,Winning,pic.twitter.com/2gwSXUq1rA",KevinSt29358420,"TEbergie,billyliberty,Acosta",https://twitter.com/KevinSt29358420/status/1024510466884808704,1533097304
"Yes! I remember when we were all one team

Then we found out CNN was paying money to active FBI agents for leaks, CNN and other media withheld some info in their reporting and worked with CIA on narratives, manipulating the population,

Hence, ,#,FakeNews,
,#,QAnon",CalFreedomMom,Acosta,https://twitter.com/CalFreedomMom/status/1024822670569889793,1533171739
"Many, many months ago. 

Trump has successfully created an “us vs them,” especially when it comes to the press and minorities. His racist, intellectually blind supporters are obviously relaying what they already believed. That any news counter to their beliefs is Fake News.”",SarahBCalif,Acosta,https://twitter.com/SarahBCalif/status/1024483110036103171,1533090782
"The truth of that is that we all felt as one team, because people like them that showed up for Trump tonight felt powerless to show their true racist colors in the world before Trump. He has emboldened them to come out and show hate, and now we feel like we are on teams.",SmithMissy,Acosta,https://twitter.com/SmithMissy/status/1024482795119411200,1533090706
You do realize that there were many different races there?,BroTimJones,"SmithMissy,Acosta",https://twitter.com/BroTimJones/status/1024483548387045376,1533090886
Not really. It was pretty white far as I could tell. And old and fat.  Though I guess fat is a choice kinda deal.,BabiesFree,"BroTimJones,SmithMissy,Acosta",https://twitter.com/BabiesFree/status/1024487826488872960,1533091906
"Yes Jim...I remember..
We had differences and you could talk with one another and sometimes found common ground..but always I remember everybody loved our COUNTRY..the bill of RIGHTS..the CONSTITUTION...the RULE of law..took pride in what the statue of liberty stands for..now sad,pic.twitter.com/e5pQtGJ2zl",olivier_patti,"Acosta,DrDinD",https://twitter.com/olivier_patti/status/1024762153947938816,1533157311
Now the left hates all those things,theykallmecolby,"olivier_patti,Acosta,DrDinD",https://twitter.com/theykallmecolby/status/1025183720133877760,1533257820
And the right just wants to tweak the Constitution to their benefit and sell the country to Russia ,_Patrick_Terry_,"theykallmecolby,olivier_patti",https://twitter.com/_Patrick_Terry_/status/1025772742753366016,1533398254
Pepperidge Farms remembers.,JarrettBellini,Acosta,https://twitter.com/JarrettBellini/status/1024482049690939392,1533090529
pic.twitter.com/g3OETkcW41,LG24321,"JarrettBellini,Acosta",https://twitter.com/LG24321/status/1024482685643829254,1533090680
"Me too. Right after 9/11, when Democrats grudgingly embraced George W. Bush for about a year.",dmartosko,Acosta,https://twitter.com/dmartosko/status/1024625569365991426,1533124747
Did it last that long?,SpringSteps,"dmartosko,Acosta",https://twitter.com/SpringSteps/status/1024683585712910337,1533138579
