content,username,replyto,permalink,time
"Which console has the best looking games in your opinion (Exclusives & Multiplats) ,#,PS4Pro, ,#,XboxOneX",verdict4489,,https://twitter.com/verdict4489/status/968954799415812097,1519851801
"The delusion is real. ,pic.twitter.com/MNU6FZNMHS",PSN_ElectricDC,verdict4489,https://twitter.com/PSN_ElectricDC/status/969019630491766786,1519867258
pic.twitter.com/UGSSRjPgeU,verdict4489,PSN_ElectricDC,https://twitter.com/verdict4489/status/969020252272168960,1519867406
"This is not even a competitive one. Even  the best looking Pro games suffer from shorter draw distances and soft image quality when not in photo mode.  Oh oh.  Salty tears incoming. LMAO,pic.twitter.com/Nc0kX6NBed",oldgamingdemon,verdict4489,https://twitter.com/oldgamingdemon/status/968956427736965120,1519852189
The best looking Pro games are 1st party......and happen to be the best looking titles on any platform.,JAGLeMans,"oldgamingdemon,verdict4489",https://twitter.com/JAGLeMans/status/968980252994269189,1519857869
"By a long way & even better to come,pic.twitter.com/cjl9Nd8c1v",BADB3RTY,"JAGLeMans,oldgamingdemon,verdict4489",https://twitter.com/BADB3RTY/status/968983428212449280,1519858626
TLOU definetely will,tj2gaming,"LeeWolfX,BADB3RTY",https://twitter.com/tj2gaming/status/969014370993868800,1519866004
"This shouldn’t even be a debate. Horizon Zero Dawn, Uncharted 4 and Uncharted The Lost Legacy wipe the floor with the Xbox One X.,pic.twitter.com/lM0cMclAnG",MrAssassin11,verdict4489,https://twitter.com/MrAssassin11/status/968970765445058560,1519855607
"I own both an Xbox one X and PS4 Pro. While I love horizon zero dawn and have many hours under my belt. Xbox one X hammers Pro not just with power or the fact games look better and play better. I'm also impressed how ,@,Xbox, make old 360 games look and play better. It's a beast",ChrisGMurchison,"MrAssassin11,verdict4489",https://twitter.com/ChrisGMurchison/status/969568623114235905,1519998148
No one will deny that the multiplats like Call Of Duty and Assassin’s Creed look better on the Xbox One X. Where the PlayStation 4 Pro shines is in its exclusives. Uncharted 4 and Horiozn Zero Dawn look beautiful. Nothing comes close.,MrAssassin11,"ChrisGMurchison,verdict4489,Xbox",https://twitter.com/MrAssassin11/status/969601572106899456,1520006003
"Horizon is the best looking PS4 Pro game no doubt, uncharted looks a bit better but not by much. Sony in my opinion should have waited an extra year but a few extra gig of ram inside with a 4k drive. That's why now they are already talking about PS5 they know pro was a mistake.",ChrisGMurchison,"MrAssassin11,verdict4489,Xbox",https://twitter.com/ChrisGMurchison/status/969615943226753024,1520009430
Ps4 pro was far from a mistake. Your comment was a mistake.,pdut23,"ChrisGMurchison,MrAssassin11",https://twitter.com/pdut23/status/970107963565379585,1520126736
"Also uncharted 4 doesn't run at native 4k (it's 1440p) most first party titles on Xbox One X (Gears 4, Forza 7, Halo 5 etc) are all native 4k, Gears 4 even offers a 60fps mode, why doesn't Sony offer that?",ChrisGMurchison,"pdut23,MrAssassin11",https://twitter.com/ChrisGMurchison/status/970245402921455616,1520159505
Uncharted 4 and Horizon look better. Simple as that. Developer quality super seeds all these kinds of debates.,_petef,"ChrisGMurchison,verdict4489",https://twitter.com/_petef/status/970300418902372353,1520172621
not sure how anyone could choose the PS4 Pro just as I wouldve said the reverse if comparing the og  XB1 and and PS4. Lotta fanboys in here I guess ....smh,EternalDragonX1,"verdict4489,Under_Ach1ever",https://twitter.com/EternalDragonX1/status/968968112413532160,1519854975
I got the PS4 pro to play my Exclusive which is a lot at its best with my Sony 4K/HDR TV how is that hard to understand and 3rd party is whatever,N3XT_G3N,"EternalDragonX1,verdict4489,Under_Ach1ever",https://twitter.com/N3XT_G3N/status/968969585398636545,1519855326
"And i use my xb1x to play on my Sony Bravia 65"" 4K HDR  tv and w my ps4 as well...you want a cookie?",EternalDragonX1,"N3XT_G3N,verdict4489,Under_Ach1ever",https://twitter.com/EternalDragonX1/status/969003185783394304,1519863337
I can't even believe there's a debate happening here. Stop the fan boy bullshit. It's common sense. X is the more capable console.,StuDeblob,verdict4489,https://twitter.com/StuDeblob/status/969752827546480640,1520042065
Xbox def wins on multiplats but trail behind a little bit on exclusives,Virtual_Orca,verdict4489,https://twitter.com/Virtual_Orca/status/969148531473862657,1519897990
"Which game? Doesn't mention the name? And I agree, what I said isn't absolute, there are exceptions on both sides",Virtual_Orca,"Skyofgreen8867,verdict4489",https://twitter.com/Virtual_Orca/status/969427794005561344,1519964571
Oh nice I haven't played that one yet but I'll have to check it out soon,Virtual_Orca,"Skyofgreen8867,verdict4489",https://twitter.com/Virtual_Orca/status/969519895217139712,1519986530
"Uncharted 4, Shadow Of The Colossus remake, Gran Turismo ( yes it better looking than Forza 7) Horizon Zero Dawn are graphically better than ANYTHING Xbox has or will have. They don’t have the talent in there first party lineup. Last Of Us 2 on the horizon.",justin0862,"verdict4489,tru8888",https://twitter.com/justin0862/status/969080898057658369,1519881865
pic.twitter.com/fZLartnXrT,tru8888,verdict4489,https://twitter.com/tru8888/status/969076189007663104,1519880742
"Sony generally has better looking exclusives due to their single player focus but 99% of multiplat games should/will look better on 1X. 
Horizon looks awesome especially for open world but Gears 4 on 1X is mind blowing and so is FH3. Anyway got both so I'm lucky haha",blitz23NZ,verdict4489,https://twitter.com/blitz23NZ/status/968972796607909888,1519856092
Multiplats obviously the X exclusives it's not even close ps4.,Kenji35Kt,verdict4489,https://twitter.com/Kenji35Kt/status/968988536237109253,1519859844
Oh and can't wait for Sea of Thieves this month and God of War next month!! Both going to look amazing on 1X/Pro!!!,blitz23NZ,verdict4489,https://twitter.com/blitz23NZ/status/968974000784224256,1519856379
"I demand you to stop trolling these Xbox enthusiast it’s not right ,pic.twitter.com/vRSRn7LP6f",N3XT_G3N,verdict4489,https://twitter.com/N3XT_G3N/status/968955337100406784,1519851929
I'm interested in 'em all tbh. I'll get a one x eventually.🖒,BunwipBunwi,"NihilistGothboy,verdict4489",https://twitter.com/BunwipBunwi/status/968960863561502720,1519853246
"Resolution won't make a game, but it can enhance it a little. So definetely PS4 Pro.",tj2gaming,verdict4489,https://twitter.com/tj2gaming/status/969014266165714945,1519865979
"Who in the fuck voted for the xb1.....?,pic.twitter.com/p1pshbDYU9",DannyStabb,verdict4489,https://twitter.com/DannyStabb/status/968956937843781632,1519852310
I have both. Xbox one is looks better in general. Ps4pro also runs a lot hotter.,mr804,verdict4489,https://twitter.com/mr804/status/969198487668756481,1519909900
pic.twitter.com/OWcojs9fCd,NextGenJon,verdict4489,https://twitter.com/NextGenJon/status/969128355328090117,1519893180
Nier Automata! (Drops mic).......,goldenagenerd,verdict4489,https://twitter.com/goldenagenerd/status/968962079347572736,1519853536
Depending on the game. Not a one either size fits all answer.,robtanner84,verdict4489,https://twitter.com/robtanner84/status/968958377656291332,1519852654
"What the fuck kind of question is this.....

The fucking Ouya obviously.....

OUYA MASTER RACE!!!!",DannyStabb,verdict4489,https://twitter.com/DannyStabb/status/968955267718176769,1519851912
