content,username,replyto,permalink,time
"Trump has made it totally acceptable, at least for Conservatives, to lie with impunity to the American people.  

If you disagree, it’s time to vote the corrupt and compromised GOP from power in November. ,#,VoteBlue,https://,twitter.com/thehill/status,/1023408044607201281?s=21, ,…",TeaPainUSA,,https://twitter.com/TeaPainUSA/status/1023421442388623360,1532837660
pic.twitter.com/94PqMUJmue,cwyyell,"TeaPainUSA,betsyffj",https://twitter.com/cwyyell/status/1023422414812733441,1532837892
pic.twitter.com/wzNO8rL5IC,signorex3,"cwyyell,hermanw741",https://twitter.com/signorex3/status/1023443198197157888,1532842847
"#,ComplicitGOP,pic.twitter.com/gs6SktHko9",cdsmith4567,TeaPainUSA,https://twitter.com/cdsmith4567/status/1023427634666110978,1532839137
"This is scary! This country had better wise up. ,#,RiseUp, ,#,ResistanceUnites, November 6th We ,#,TakeItBack, ,#,VoteBlue,!",aedmondsauthor,"cdsmith4567,TeaPainUSA",https://twitter.com/aedmondsauthor/status/1023436901821423618,1532841346
pic.twitter.com/eSTCVS33V2,curt_quin,"TeaPainUSA,saltycomment",https://twitter.com/curt_quin/status/1023576989314240512,1532874746
True,saltycomment,"curt_quin,TeaPainUSA",https://twitter.com/saltycomment/status/1023579156116893697,1532875262
"You have two choices in November: America or Russia? Which path do you choose, the 200+ year experiment of self governance or Russia style authoritarianism?",GOPTakedown,TeaPainUSA,https://twitter.com/GOPTakedown/status/1023422436098953217,1532837897
pic.twitter.com/U8ta6jgV31,GammaRae206,"GOPTakedown,rkrosalyn31,TeaPainUSA",https://twitter.com/GammaRae206/status/1023428640850227200,1532839377
pic.twitter.com/GK9us3EtI6,hermanw741,"TeaPainUSA,tweetMalena",https://twitter.com/hermanw741/status/1023440504833417219,1532842205
pic.twitter.com/I36SB0S1KY,Cmhogan473,"hermanw741,sartek7",https://twitter.com/Cmhogan473/status/1023942050796982272,1532961783
All you do is vote Democrat in November for both State and Federal candidates.,mark59us1,TeaPainUSA,https://twitter.com/mark59us1/status/1023423572860198912,1532838168
pic.twitter.com/Dw3MOoMGF7,baalat1,TeaPainUSA,https://twitter.com/baalat1/status/1023570040149422080,1532873089
"#,Cult45, may call themselves “Republican” but they’ll never be conservative",Orangeblood2012,"TeaPainUSA,nsrb789",https://twitter.com/Orangeblood2012/status/1023765798429581314,1532919761
