username,date,retweets,favorites,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"itsDrFutureGirl","2018-08-01-17:09",0,0,"just–space: Venus and the Triply Ultraviolet Sun : An unusual type of solar eclipse occurred in 2012.... https://tmblr.co/ZBOmlo2aP_tww","","","","1024764005225779204","","","https://twitter.com/itsDrFutureGirl/status/1024764005225779204","https://abs.twimg.com/emoji/v2/72x72/1f4f7.png"
"kimbal","2018-08-01-11:15",20,182,"Watching the full solar eclipse last year was a powerful reminder. We are tiny life forms floating through space on a little ball of dirt. https://twitter.com/elonmusk/status/1024555306112540673 …","","","","1024675072651407360","","","https://twitter.com/kimbal/status/1024675072651407360",""
"e_strology","2018-07-31-11:23",0,0,"This summer season of Eclipses is ending with a Solar Eclipse. That indicates that the months ahead going to be focused on creating the new, and filling this new space in your life with… https://www.instagram.com/p/Bl5qKxelFiF/?utm_source=ig_twitter_share&igshid=1ulafxznry4ch …","","","","1024314531756089344","","","https://twitter.com/e_strology/status/1024314531756089344",""
"faizalmukhtar","2018-07-31-07:28",0,0,"A Solar Eclipse from the International Space Station is a sight to behold! @International Space Station https://www.instagram.com/p/Bl5PUGJhM8g/?utm_source=ig_twitter_share&igshid=5jqljckm7ag8 …","","","","1024255475712442369","","","https://twitter.com/faizalmukhtar/status/1024255475712442369",""
"TamaWarlord","2018-07-31-04:36",0,0,"I bet if you looked at earth from outer space you’d see a beady eyed dude who’s red head and knarled facial gestures engulf most of the planet. Commonly known as trumpificus. Kinda makes the whole planet darker then a solar eclipse and causes more grief then an ice age.","","","","1024212071318056961","","","https://twitter.com/TamaWarlord/status/1024212071318056961",""
"PeteBezouw","2018-07-31-02:48",0,0,"RT Michael_BloomMR: SPACE - THE FINAL FRONT LAWN Dig this nuclear family, watching a solar # eclipse - from the Moon! 1953 # scifi # pu…","","","# eclipse # scifi # pu","1024184938160185344","","","https://twitter.com/PeteBezouw/status/1024184938160185344","https://abs.twimg.com/emoji/v2/72x72/1f680.png"
"Abhi_Bonde","2018-07-31-00:59",0,0,"A view that must be behold....Solar Eclipse from International Space Station @ Space_Station @ NASApic.twitter.com/oUnyUhAFL3","","@ Space_Station @ NASApic","","1024157458284064768","","","https://twitter.com/Abhi_Bonde/status/1024157458284064768","https://pbs.twimg.com/media/DjaJxirW4AEB1dB.jpg"
"Heavenlybot","2018-07-30-19:51",3,8,"Goa Silhouettes: Partial Solar Eclipse seen from Goa, India http://apod.nasa.gov/apod/ap070322.html … # astronomy # space # 宇宙pic.twitter.com/hXDRVl1deu","","","# astronomy # space # 宇宙pic","1024080091251232768","","","https://twitter.com/Heavenlybot/status/1024080091251232768","https://pbs.twimg.com/media/BicnmvyCQAEPfy5.jpg"
"PeteBezouw","2018-07-30-12:43",0,0,"RT Michael_BloomMR: SPACE - THE FINAL FRONT LAWN Dig this nuclear family, watching a solar # eclipse - from the Moon! 1953 # scifi # pu…","","","# eclipse # scifi # pu","1023972326189268992","","","https://twitter.com/PeteBezouw/status/1023972326189268992","https://abs.twimg.com/emoji/v2/72x72/1f680.png"
"2rann","2018-07-30-12:31",1,12,"Solar Eclipse From the International Space Station pic.twitter.com/vR6Pev4GKr","","","","1023969429883899904","","","https://twitter.com/2rann/status/1023969429883899904","https://pbs.twimg.com/media/DjXexLiXsAAX_fK.jpg"
"KikaSimoncikova","2018-07-30-08:31",0,0,"Solar Eclipse from # Space pic.twitter.com/rDStc8v0P6","","","# Space","1023909013929517057","","","https://twitter.com/KikaSimoncikova/status/1023909013929517057","https://abs.twimg.com/emoji/v2/72x72/1f30d.png"
"NF22Official","2018-07-29-19:38",1,4,"Solar Eclipse taken from the International Space Station! Credit: NASA pic.twitter.com/hpDwJrED4A","","","","1023714331123429378","","","https://twitter.com/NF22Official/status/1023714331123429378","https://pbs.twimg.com/media/DjT2wl8W0AM_6OF.jpg"
"ContempraINN","2018-07-29-18:33",2,2,"# Solar # Eclipse from the # International # Space # Station # Fabulous # photo @ ISS_Research @ ZonePhysics @ ContempraINNhttps://twitter.com/ZonePhysics/status/1023510263088275456 … – bei Contempra Inn","","@ ISS_Research @ ZonePhysics @ ContempraINNhttps","# Solar # Eclipse # International # Space # Station # Fabulous # photo","1023697997698420737","","","https://twitter.com/ContempraINN/status/1023697997698420737","https://abs.twimg.com/emoji/v2/72x72/1f339.png"
"StueyRowe","2018-07-29-18:22",0,0,"A Solar Eclipse from the International Space Station is a sight to behold!pic.twitter.com/RIib29qkK3","","","","1023695404947275776","","","https://twitter.com/StueyRowe/status/1023695404947275776","https://pbs.twimg.com/media/DjTO1ZMWwAAclWa.jpg"
"DannyDutch","2018-07-29-16:43",1653,4968,"A Solar Eclipse from the International Space Station is a sight to behold! pic.twitter.com/CJ9SdI9j0a","","","","1023670439225249794","","","https://twitter.com/DannyDutch/status/1023670439225249794","https://pbs.twimg.com/media/DjTO1ZMWwAAclWa.jpg"
"maximaxoo","2018-07-29-14:54",46,80,"# Space: detailed view of a # solar # eclipse corona. It's # Sunday! http://sagansense.tumblr.com/post/95742499430/zerostatereflex-detailed-view-of-a-solar … via @ sagansensepic.twitter.com/8YFiwpNxhm","","@ sagansensepic","# Space # solar # eclipse # Sunday","1023642976701100032","","","https://twitter.com/maximaxoo/status/1023642976701100032","https://pbs.twimg.com/media/DjS13LSV4AA1t_3.jpg"
