content,username,replyto,permalink,time
"""I love my son more than anything in this world...but at the end of the day, I'm responsible for his choices in life and guiding him.""

A father who made his son run to school after he was kicked off the bus for three days for bullying speaks out. ,http://,fxn.ws/2ts7DaC, ,pic.twitter.com/R3kKp7irVB",FoxNews,,https://twitter.com/FoxNews/status/971968443649003520,1520570309
"He didn't beat the kid with a leather belt, didn't starve him, didn't give him a verbal beat-down.  Made him run to school after getting kicked off of the bus for 3 days for being a bully.",MuderGary,FoxNews,https://twitter.com/MuderGary/status/971969581781680129,1520570581
"I agree, but really I don't see anything wrong with a good spanking. The old James Evans Sr. way.,https://,youtu.be/Wx7x7bzwXRE, ",essentialmindz,"MuderGary,FoxNews",https://twitter.com/essentialmindz/status/971975710293110785,1520572042
"If kids don't get disciplined properly by their parents, they will surely be getting it in prison or beatings on the streets. One way or another, the lessons of respect and proper actions need to be learned...

Talk is cheap and quickly ignored.",Sheeple201,"essentialmindz,MuderGary,FoxNews",https://twitter.com/Sheeple201/status/971989120049295363,1520575239
"Tough love is hard on the parent. It hurts us more than the child! I remember when we had the cryout nights (2),we set outside the baby’s door! I cried more than the baby, but it had to be done.  Finally she slept all night without a fuss! Good for everyone!",RobinPa77,FoxNews,https://twitter.com/RobinPa77/status/971971139634323457,1520570952
"They call it ""tough love"" for a reason...because it's TOUGH. Being a parent is the hardest job there is but it is THE most important and most rewarding job there is. Just hang in there mom and dad. You will be so blessed with the return. ",aseeger3,"RobinPa77,BruceSpira,FoxNews",https://twitter.com/aseeger3/status/972208728702443526,1520627598
,RobinPa77,"aseeger3,BruceSpira,FoxNews",https://twitter.com/RobinPa77/status/972255941121855488,1520638854
"@,waydeDe, ,@,veteran423, ,@,ntvnyr173, ,@,nuiotwo, ,@,kwilli1046, ,@,MOVEFORWARDHUGE, ,@,BearVollmer, ,@,JanetOrendorff, ,@,USArealnews, ,@,cwilliams1113wy, ,@,Mamma_Janet,

American values 101:  proper parenting

This is what Democrats are opposed to.",_edwardmondini_,FoxNews,https://twitter.com/_edwardmondini_/status/972353379891638272,1520662085
"No dads in home , no god , men can’t b men , all diff genders , pc to stifle free speech . Blame white ppl to make ppl permanent victims and divide etc",ntvnyr173,"_edwardmondini_,FoxNews",https://twitter.com/ntvnyr173/status/972354465637502977,1520662344
"Sad. It's gone from getting your a$$ paddled out in the hallway of school when you screwed up to mommy and daddy showing up at school wanting to sue who ever did it. I'm glad my parents taught me a little ""tough"" love. My a$$ feels just fine right now thank you.,pic.twitter.com/6jdxcNdjlf",GuyFieri_sHair,"FoxNews,slt521thof",https://twitter.com/GuyFieri_sHair/status/971976853694046208,1520572315
"Our parents knew a thing or two. They knew a child wasn’t traumatized from a whoopin’ unless someone said they were supposed to be (probably a lawyer). Otherwise, the kid would relate punishment to pain, which it is, in it’s purest form.",HateNewsCNN,"GuyFieri_sHair,FoxNews,slt521thof",https://twitter.com/HateNewsCNN/status/972050103207890944,1520589779
Great dad.he didnt beat the boys ass but he taught him a lesson.,Noelt7373,FoxNews,https://twitter.com/Noelt7373/status/971969179875069952,1520570485
"Sometimes both are required... every action requires a reaction...

Snowflakes have never learned these lessons so are burning down universities or beating someone that doesn't agree with them in mobs. They have no respect now.",Sheeple201,"Noelt7373,FoxNews",https://twitter.com/Sheeple201/status/971989536312971264,1520575338
"A little harsh but can’t blame the dad much, he doesn’t want his son to grow up and become a bully like ,@,realDonaldTrump, & his supporters...",Bruno_De_Anda,FoxNews,https://twitter.com/Bruno_De_Anda/status/971969319214055424,1520570518
How much you want to bet the guy is a Republican?,LifeChanger76,"Bruno_De_Anda,FoxNews,realDonaldTrump",https://twitter.com/LifeChanger76/status/971970720950493184,1520570852
"Exactly! If he was a Dem, he would've made the kid wear a vagina hat, put him in a dress and wondered why he shot up a school later in life",TurdFerguson878,"LifeChanger76,Bruno_De_Anda",https://twitter.com/TurdFerguson878/status/971974394766503936,1520571728
"This guy PUBLICLY humiliated his son, hows this ok? I love the creative punishment, but seriously took video for attention on social media. Maybe the need for attention runs in the family!!!",ClintStoy,FoxNews,https://twitter.com/ClintStoy/status/971976726971428864,1520572284
"Don't you think that this boy humiliated the kids he was bulling! It's about time parents teach their kids to be good people and be respectful.  So what, he ran to school.  At least this dad is raising his son to be a good man one day. We need more father's like him!",texasflygal,"ClintStoy,FoxNews",https://twitter.com/texasflygal/status/971999446773805060,1520577701
How about calling the parents involved and not videoing you publicly humiliating your son. The only reason you record it is for attention. Period,ClintStoy,"texasflygal,FoxNews",https://twitter.com/ClintStoy/status/973395546869256192,1520910557
"I commend this dad, he is responsible for his sons behavior. No one has the right to judge his method of punishment.",David85040441,FoxNews,https://twitter.com/David85040441/status/971969360750260224,1520570528
That man doesn't have to answer anybody.,JefferyEBullock,FoxNews,https://twitter.com/JefferyEBullock/status/971969334472982529,1520570522
See people what the problem is deeper than before...When there’s a damn racist bully in the White House spewing his hate. Kids will think it’s OK.,LLESGMOMMA,FoxNews,https://twitter.com/LLESGMOMMA/status/971970363495088129,1520570767
"Bullying is as old as dirt. Why would you think this has anything to do with ,@,POTUS,? Would you say the same about the Columbine shooters (President Clinton) or the shooter in Orlando (President Obama)? Stop politicking and see this for what is worth. A father doing his job.",Estebs1978,"LLESGMOMMA,FoxNews",https://twitter.com/Estebs1978/status/971972666188967936,1520571316
