content,username,replyto,permalink,time
"What emoji, that doesn't currently exist, do you wish existed?",natvanlis,,https://twitter.com/natvanlis/status/769341555903700992,1472260295
"Dinosaur, oyster, rainbow flag, vampire fangs...",natvanlis,natvanlis,https://twitter.com/natvanlis/status/769342719160385536,1472260572
I require a ninja and a duck,Slayb0b,natvanlis,https://twitter.com/Slayb0b/status/769347392990773248,1472261686
Yes!!!,natvanlis,Slayb0b,https://twitter.com/natvanlis/status/769350436449058816,1472262412
"Something that indicates ""your attempt at humor fills me with deep weariness.""",Ali_Davis,natvanlis,https://twitter.com/Ali_Davis/status/769363328393031680,1472265486
 This is close.,natvanlis,Ali_Davis,https://twitter.com/natvanlis/status/769363464959696900,1472265518
"It's a good effort, but needs more oomph in the crushed-soul department.",Ali_Davis,natvanlis,https://twitter.com/Ali_Davis/status/769363693096230916,1472265573
farting emoji,Annette_Moncada,natvanlis,https://twitter.com/Annette_Moncada/status/769341800163250177,1472260353
,natvanlis,Annette_Moncada,https://twitter.com/natvanlis/status/769342316461064192,1472260476
,natvanlis,JVYFZR,https://twitter.com/natvanlis/status/769342256155332608,1472260462
" (not too intrude, they have it on iPhones.)",Erin_says_relax,"natvanlis,JVYFZR",https://twitter.com/Erin_says_relax/status/769347556254023680,1472261725
a black heart.,HeyItsMeLP,natvanlis,https://twitter.com/HeyItsMeLP/status/769341702633091072,1472260330
it does exist.  At least on android it does ,Imakayla_davisI,"HeyItsMeLP,natvanlis",https://twitter.com/Imakayla_davisI/status/769344943001186304,1472261102
that's unfair,HeyItsMeLP,Imakayla_davisI,https://twitter.com/HeyItsMeLP/status/769345555759792128,1472261248
where's the ginger emoji at though i'm still waiting,nayasrivera,natvanlis,https://twitter.com/nayasrivera/status/769346806757134336,1472261547
"It's a ,#,GingerHateCrime,pic.twitter.com/V5ab9ByjWk",GingerCartoons,,https://twitter.com/GingerCartoons/status/769598458714005504,1472321545
"Butterfly, Venus flytrap, pancakes, and bacon.",GoodHumorGrl,natvanlis,https://twitter.com/GoodHumorGrl/status/769349017004158977,1472262074
I second pancakes.,cerealpancake,"GoodHumorGrl,natvanlis",https://twitter.com/cerealpancake/status/769349418806042624,1472262169
This is like a daily need! Pancakes!,GoodHumorGrl,"cerealpancake,natvanlis",https://twitter.com/GoodHumorGrl/status/769349998991380480,1472262308
"I really want a trans flag, I love the pride flag but really want the trans flag to use.",BrandiHillier,natvanlis,https://twitter.com/BrandiHillier/status/769342200094216193,1472260448
where's the damn hugging emoji already.,tazpants,natvanlis,https://twitter.com/tazpants/status/769347826040074240,1472261790
"I consider this the hugging emoji ,.",GoodHumorGrl,tazpants,https://twitter.com/GoodHumorGrl/status/769349576612458496,1472262207
nah that's the jazz hands emoji! Or 'spirit fingers' for the Bring It On fans,tazpants,GoodHumorGrl,https://twitter.com/tazpants/status/769511589183565826,1472300834
You.,JessicaMPerla,natvanlis,https://twitter.com/JessicaMPerla/status/769341701194416128,1472260329
I mean of Carmilla. The vampire. In your likeness.,JessicaMPerla,"JessicaMPerla,natvanlis",https://twitter.com/JessicaMPerla/status/769341771671150592,1472260346
fox emoji,stephintheden,natvanlis,https://twitter.com/stephintheden/status/769341667237367808,1472260321
"Face palm, definitely the face palm.",NatVanlisNet,natvanlis,https://twitter.com/NatVanlisNet/status/769342461344874496,1472260511
Oh yeah. We need this one really bad. I wouldn´t mind some vampire fangs tho. :),sheila_sf,"NatVanlisNet,natvanlis",https://twitter.com/sheila_sf/status/769344446009896960,1472260984
I second this! Vampire fangs are a definite must as well.,NatVanlisNet,"sheila_sf,natvanlis",https://twitter.com/NatVanlisNet/status/769344706924994560,1472261046
the I don't care emoji,Fra_Massa91,natvanlis,https://twitter.com/Fra_Massa91/status/769439486874976256,1472283643
oh and a leather jacket emoji,Fra_Massa91,"Fra_Massa91,natvanlis",https://twitter.com/Fra_Massa91/status/769441715816108032,1472284175
"Females with literally any of the professions please. It's 2016. If I'm talking about a female cop, give me a female cop-emoji.",illaminatu,natvanlis,https://twitter.com/illaminatu/status/769343213199036416,1472260690
"And of course, the avocado!",illaminatu,"illaminatu,natvanlis",https://twitter.com/illaminatu/status/769343785734115328,1472260826
A GOD DAMN POTATO!!!,Imgayyyyyy2,natvanlis,https://twitter.com/Imgayyyyyy2/status/769341671460995072,1472260322
The Shocker,sara_m_g,natvanlis,https://twitter.com/sara_m_g/status/769341762712264704,1472260344
pikachu,allieboysen,natvanlis,https://twitter.com/allieboysen/status/769341607556423680,1472260307
carmilla emoji,biiakpl,natvanlis,https://twitter.com/biiakpl/status/769341758199201792,1472260343
rainbow flag!,emisonisgay,natvanlis,https://twitter.com/emisonisgay/status/769341618654580736,1472260310
carmilla emoji,joyreneslisa,natvanlis,https://twitter.com/joyreneslisa/status/769342588423995393,1472260541
a lightsaber emoji,fringe__forever,natvanlis,https://twitter.com/fringe__forever/status/769342126844813312,1472260431
a Natasha Negovanlis emoji,leatherpantsnat,natvanlis,https://twitter.com/leatherpantsnat/status/769341752616583168,1472260342
a cupcake emoji,nightotuko666,natvanlis,https://twitter.com/nightotuko666/status/769341680440844288,1472260324
a giraffe! Seriously. We have TWO camels and NO giraffe?!,morningtheft,natvanlis,https://twitter.com/morningtheft/status/769341675286081536,1472260323
bacon,shansroses13,natvanlis,https://twitter.com/shansroses13/status/769341606990258176,1472260307
An emoji of your face would be nice,CarmCornystein,natvanlis,https://twitter.com/CarmCornystein/status/769416901868957696,1472278259
a wider variety of dog emojis,ukulele_katie,natvanlis,https://twitter.com/ukulele_katie/status/769346573000118272,1472261491
"a pride flag emoji , that shit would be used SO much",beefybauman,natvanlis,https://twitter.com/beefybauman/status/769343182979100672,1472260683
"A ""jaw dropping"" emoji since I do that a lot on Twitter.",KimberGracie,natvanlis,https://twitter.com/KimberGracie/status/769342425017884672,1472260502
fingers crossed and a little bat,HungryandFrozen,natvanlis,https://twitter.com/HungryandFrozen/status/769341980165877760,1472260396
rainbow flag...,Adee_9,natvanlis,https://twitter.com/Adee_9/status/769341667342098432,1472260321
"bacon, duh",digitaldabbler,natvanlis,https://twitter.com/digitaldabbler/status/769341667333713924,1472260321
an emoji of u,stfnsIvatore,natvanlis,https://twitter.com/stfnsIvatore/status/769341650455764992,1472260317
bat or black cat emoji,BloodyCreampuff,natvanlis,https://twitter.com/BloodyCreampuff/status/769429359463534592,1472281229
"vampire/vampire fangs, wolf/werewolf, more science stuff, panther, pride Flags,... :)",andysowl,natvanlis,https://twitter.com/andysowl/status/769402117886971904,1472274734
