content,username,replyto,permalink,time
"To stop eating like a teenager (sadly).,https://,twitter.com/biloshytskakat,e/status/814947767688826880, ,…",CoreyTaylorRock,,https://twitter.com/CoreyTaylorRock/status/814948407336763392,1483133815
"Stick this on ya fridge.,pic.twitter.com/dvIJo8TTCw",willyfukinwonka,CoreyTaylorRock,https://twitter.com/willyfukinwonka/status/814948803665076224,1483133910
"although personally it'd just make me eat it anger, like no fuck you note, you don't tell me what to do!",willyfukinwonka,"willyfukinwonka,CoreyTaylorRock",https://twitter.com/willyfukinwonka/status/814949347758657536,1483134040
You don't have to give anything up - just do it in moderation.  I think someone told me that recently. ,CoreyTaylorMeme,CoreyTaylorRock,https://twitter.com/CoreyTaylorMeme/status/814955626556260352,1483135537
moderation is bullshit. Just a word that makes us think we're being successful when we're totally not lol,IdRiskTheFall,"CoreyTaylorMeme,CoreyTaylorRock",https://twitter.com/IdRiskTheFall/status/814957970333298696,1483136095
"You eat like a teenager, but still skinny af... How??,pic.twitter.com/EFYtE68KXD",Doooit1,CoreyTaylorRock,https://twitter.com/Doooit1/status/814949076768817160,1483133975
Because he works out a lot at the gym. ,WikiMB,"Doooit1,CoreyTaylorRock",https://twitter.com/WikiMB/status/814951035013890048,1483134442
"oh shit, i forgot about that... ",Doooit1,"WikiMB,CoreyTaylorRock",https://twitter.com/Doooit1/status/814951263993548804,1483134497
"http://www.,onegreenplanet.org/vegan-recipe/c,oconut-bacon/, ,…",narcissist_ghst,CoreyTaylorRock,https://twitter.com/narcissist_ghst/status/814958873572495360,1483136311
"i'm going vegan corey, go with me.  :D",narcissist_ghst,"narcissist_ghst,CoreyTaylorRock",https://twitter.com/narcissist_ghst/status/814959409881300992,1483136439
i've heard that a vegan diet raises your energy vibration and heightens spiritual perception/interactivity.,narcissist_ghst,"narcissist_ghst,CoreyTaylorRock",https://twitter.com/narcissist_ghst/status/814962916428550145,1483137275
maybe you would attract some nicer ghosts (?).,narcissist_ghst,"narcissist_ghst,CoreyTaylorRock",https://twitter.com/narcissist_ghst/status/814967303049801729,1483138321
